method,patient_idx,success,latency_sec,real_cvr,kde,effort,dataset,seed,n_diverse_cfs
growing_spheres_new,17,True,0.0023276250576600432,True,-7.590489370330684,3.3442155448953463,uci,4,
dice_new,17,True,0.12475254095625132,True,-18.407293524139767,14.647720336914062,uci,4,4.0
growing_spheres_new,19,True,0.005209416965954006,True,-8.934192438410356,5.97199111517352,uci,4,
dice_new,19,True,0.12706520804204047,False,-21.517389900536653,13.945313453674316,uci,4,4.0
growing_spheres_new,20,True,0.004789666971191764,True,-11.955906374698667,5.7837277910154095,uci,4,
dice_new,20,True,0.12464479194022715,True,-19.238689920125886,15.600258827209473,uci,4,4.0
growing_spheres_new,23,True,0.00571599998511374,True,-13.184695195466796,9.403601729858176,uci,4,
dice_new,23,True,0.12378404103219509,True,-29.289994760835796,19.577289581298828,uci,4,4.0
growing_spheres_new,27,True,0.0020322089549154043,True,-9.064642425544529,2.9204865140923237,uci,4,
dice_new,27,True,0.12303516594693065,True,-17.12345237861319,9.609663009643555,uci,4,4.0
growing_spheres_new,32,True,0.005529958056285977,True,-7.965447795940553,6.874392024039521,uci,4,
dice_new,32,True,0.12425954104401171,False,-20.925828883068952,16.02739143371582,uci,4,4.0
growing_spheres_new,33,True,0.005067292018793523,True,-8.356617538948651,6.242061435364836,uci,4,
dice_new,33,True,0.13096412492450327,False,-29.363115103115426,16.988901138305664,uci,4,4.0
growing_spheres_new,34,True,0.007496417034417391,True,-9.315459868297527,7.828134052610799,uci,4,
dice_new,34,True,0.123085500090383,True,-30.155123937883516,24.320919036865234,uci,4,4.0
growing_spheres_new,36,True,0.004420834011398256,True,-8.642642661033783,6.467981321606661,uci,4,
dice_new,36,True,0.13352983305230737,True,-21.971149086354693,17.633541107177734,uci,4,4.0
growing_spheres_new,37,True,0.003717334009706974,True,-13.205928230147311,5.416092259751882,uci,4,
dice_new,37,True,0.1390344159444794,True,-21.86106833957754,14.53849983215332,uci,4,4.0
growing_spheres_new,38,True,0.005051458952948451,True,-10.228996399445872,6.467981321606661,uci,4,
dice_new,38,True,0.1358009580289945,True,-26.198763565440856,18.126264572143555,uci,4,4.0
growing_spheres_new,40,True,0.004180209012702107,True,-10.043707494177847,4.7572811998063615,uci,4,
dice_new,40,True,0.12438495806418359,True,-17.28813684147244,15.554890632629395,uci,4,4.0
growing_spheres_new,42,True,0.007662834017537534,True,-11.202687977228116,10.30068724369587,uci,4,
dice_new,42,True,0.12183670804370195,True,-27.391242625211092,22.344865798950195,uci,4,4.0
growing_spheres_new,44,True,0.0033725419780239463,True,-9.518357032139917,4.968478134126888,uci,4,
dice_new,44,True,0.12424558296333998,False,-21.159371891711523,11.022772789001465,uci,4,4.0
growing_spheres_new,45,True,0.0035420829663053155,True,-13.53859056559756,4.799602067779386,uci,4,
dice_new,45,True,0.12469833297654986,True,-15.86379186735375,17.620243072509766,uci,4,4.0
growing_spheres_new,57,True,0.002820999943651259,True,-11.307608110067504,4.1069587638318445,uci,4,
dice_new,57,True,0.12126137502491474,False,-15.750245830573384,11.457286834716797,uci,4,4.0
growing_spheres_new,58,True,0.0025613330071792006,True,-11.245499696580634,4.1221270684328,uci,4,
