dataset,seed,patient_idx,method,success,latency_sec,cvr_hard,cvr_full,effort,kde
uci,2,50,DiCE,True,0.0032668750500306487,1.0,1.0,8.794864654541016,-11.006469085209444
uci,2,50,FACE,True,0.0032168750185519457,0.0,1.0,7.854535102844238,-7.469877416709204
uci,2,50,GrowingSpheres,True,0.001252792018931359,1.0,1.0,11.000470893389794,-15.649388183796889
uci,2,50,REVISE,True,0.0006300419918261468,1.0,1.0,11.253950119018555,-7.238731910399979
uci,2,51,DiCE,True,0.0029411669820547104,1.0,1.0,7.23940896987915,-11.485733262262833
uci,2,51,FACE,True,0.003200832987204194,1.0,1.0,6.130881309509277,-7.456527292379209
uci,2,51,GrowingSpheres,True,0.00123533298028633,1.0,1.0,9.599835365582695,-18.634211509011877
uci,2,51,REVISE,True,0.0011365420068614185,1.0,1.0,8.560371398925781,-7.355851555537067
uci,2,53,DiCE,True,0.0028432499966584146,1.0,1.0,6.6381025314331055,-9.375946563800829
uci,2,53,FACE,True,0.0032681250013411045,0.0,0.0,10.542838096618652,-7.238426415562119
uci,2,53,GrowingSpheres,False,0.0012548330123536289,,,,
uci,2,53,REVISE,True,0.005354124994482845,1.0,1.0,7.937397480010986,-7.34176680177621
uci,2,55,DiCE,True,0.0031802080338820815,1.0,1.0,7.242430686950684,-8.15282846524755
uci,2,55,FACE,True,0.0032147919991984963,1.0,1.0,7.140488624572754,-7.388811584218539
uci,2,55,GrowingSpheres,True,0.0011012919712811708,1.0,1.0,7.496440010913921,-15.756070318203564
uci,2,55,REVISE,True,0.004809917008969933,1.0,1.0,4.320713996887207,-7.351115009070592
uci,2,56,DiCE,True,0.0028714590007439256,1.0,1.0,6.845309257507324,-8.433933835032523
uci,2,56,FACE,True,0.0032426249817945063,1.0,1.0,5.44185209274292,-6.7245271354976115
uci,2,56,GrowingSpheres,True,0.0012713330215774477,1.0,1.0,10.527747541384876,-14.397007032197564
uci,2,56,REVISE,True,0.004810707992874086,1.0,1.0,4.81553840637207,-7.341026994537476
uci,2,59,DiCE,True,0.003568249987438321,1.0,1.0,7.226188659667969,-7.936079651617945
uci,2,59,FACE,True,0.0032347089727409184,0.0,1.0,7.740037441253662,-7.420635269423325
uci,2,59,GrowingSpheres,True,0.0008789169951342046,1.0,1.0,8.406871836248412,-8.047635496425563
uci,2,59,REVISE,True,0.012332083017099649,1.0,1.0,5.550522804260254,-7.333745068423626
uci,3,7,DiCE,False,0.014851999992970377,,,,
uci,3,7,FACE,True,0.0034973329748027027,1.0,1.0,10.016016006469727,-6.979427562112402
uci,3,7,GrowingSpheres,False,0.0012724999687634408,,,,
uci,3,7,REVISE,True,0.011110040999483317,1.0,1.0,8.619346618652344,-7.328030748582025
uci,3,10,DiCE,True,0.0034376669791527092,1.0,1.0,7.8173346519470215,-12.271783459569846
uci,3,10,FACE,True,0.0033211249974556267,1.0,1.0,5.612123012542725,-6.979427562112402
uci,3,10,GrowingSpheres,True,0.0011422500247135758,1.0,1.0,11.024205809200623,-13.818403424978627
uci,3,10,REVISE,True,0.02199304202804342,1.0,1.0,6.0199198722839355,-7.298973437965195
uci,3,12,DiCE,True,0.002729916013777256,1.0,1.0,7.482804775238037,-10.315990953190255
uci,3,12,FACE,True,0.0033112919772975147,1.0,1.0,10.173319816589355,-7.031180780837065
uci,3,12,GrowingSpheres,True,0.0009567089728079736,1.0,1.0,9.09010773712181,-11.864141490364776
uci,3,12,REVISE,True,0.0011480420362204313,1.0,1.0,7.185051918029785,-7.357288661217978
uci,3,13,DiCE,True,0.0031362089794129133,1.0,1.0,9.18051815032959,-12.19052008878687
uci,3,13,FACE,True,0.003241416998207569,0.0,0.0,10.419417381286621,-7.1792267504274285
uci,3,13,GrowingSpheres,False,0.0013260000268928707,,,,
uci,3,13,REVISE,True,0.0005484590074047446,1.0,1.0,11.936285018920898,-7.216908295263137
uci,3,16,DiCE,True,0.0031051249825395644,1.0,1.0,7.477068901062012,-15.442170478681279
uci,3,16,FACE,True,0.003314417030196637,1.0,1.0,5.933650493621826,-6.979427562112402
uci,3,16,GrowingSpheres,True,0.001100792025681585,1.0,1.0,10.044361069689254,-23.927505925723445
uci,3,16,REVISE,True,0.011591417016461492,1.0,1.0,6.228156089782715,-7.308080182086362
uci,3,18,DiCE,True,0.004499250033404678,1.0,1.0,6.8415727615356445,-15.804285051846906
uci,3,18,FACE,True,0.003266707994043827,1.0,1.0,9.177451133728027,-7.427315386954573
uci,3,18,GrowingSpheres,True,0.001047832949552685,1.0,1.0,9.523083100417521,-18.806633823733385
uci,3,18,REVISE,False,0.051558459002990276,,,,
uci,3,20,DiCE,True,0.0024709999561309814,1.0,1.0,6.401689529418945,-8.534306691419243
uci,3,20,FACE,True,0.0032965419813990593,1.0,1.0,9.33116340637207,-7.284127292167876
uci,3,20,GrowingSpheres,True,0.0011375000467523932,1.0,1.0,8.347630884729941,-12.256558909467387
uci,3,20,REVISE,True,0.009227042028214782,1.0,1.0,5.9282097816467285,-7.338356832835032
uci,3,22,DiCE,True,0.003025375015567988,1.0,1.0,8.768583297729492,-9.78861106571934
uci,3,22,FACE,True,0.0032372080022469163,1.0,1.0,5.7218732833862305,-6.979427562112402
uci,3,22,GrowingSpheres,True,0.0011822499800473452,1.0,1.0,9.02645454551645,-14.264497268521446
uci,3,22,REVISE,True,0.010625375027302653,1.0,1.0,6.649053573608398,-7.326642483449728
uci,3,23,DiCE,False,0.014328250021208078,,,,
uci,3,23,FACE,True,0.0032993749482557178,1.0,1.0,15.802305221557617,-7.1792267504274285
uci,3,23,GrowingSpheres,False,0.0012881250004284084,,,,
uci,3,23,REVISE,True,0.013746916025411338,1.0,1.0,11.797548294067383,-7.337369401989777
