dataset,seed,cell,patient_idx,success,abstain_stage,latency_sec,n_candidates_tried,path_len,decoded_cvr_hop,decoded_cvr_endpoint,kde,effort,terminal_risk
nhanes_real,0,egd_riemannian,327,False,risk_check,0.023419665987603366,20.0,,,,,,
nhanes_real,0,egd_riemannian,328,False,risk_check,0.02308795799035579,20.0,,,,,,
nhanes_real,0,egd_riemannian,330,False,risk_check,0.02450087503530085,20.0,,,,,,
nhanes_real,0,egd_riemannian,331,False,risk_check,0.02276054199319333,20.0,,,,,,
nhanes_real,0,egd_riemannian,332,False,risk_check,0.02373004099354148,20.0,,,,,,
nhanes_real,0,egd_riemannian,335,False,risk_check,0.022559416014701128,20.0,,,,,,
nhanes_real,0,egd_riemannian,338,False,risk_check,0.023102708044461906,20.0,,,,,,
nhanes_real,0,egd_riemannian,339,False,risk_check,0.02302104199770838,20.0,,,,,,
nhanes_real,0,egd_riemannian,344,False,risk_check,0.023221375071443617,20.0,,,,,,
nhanes_real,0,egd_riemannian,348,False,risk_check,0.023025750066153705,20.0,,,,,,
nhanes_real,0,egd_riemannian,349,False,risk_check,0.02289104089140892,20.0,,,,,,
nhanes_real,0,egd_riemannian,351,False,risk_check,0.022342999931424856,20.0,,,,,,
nhanes_real,0,egd_riemannian,353,False,risk_check,0.0248337920056656,20.0,,,,,,
nhanes_real,0,egd_riemannian,356,False,risk_check,0.025326000060886145,20.0,,,,,,
nhanes_real,0,egd_riemannian,358,False,risk_check,0.02845250000245869,20.0,,,,,,
nhanes_real,0,egd_riemannian,360,False,risk_check,0.02351220790296793,20.0,,,,,,
nhanes_real,0,egd_riemannian,361,False,risk_check,0.029590749996714294,20.0,,,,,,
nhanes_real,0,egd_riemannian,362,False,risk_check,0.022558082942850888,20.0,,,,,,
nhanes_real,0,egd_riemannian,363,False,risk_check,0.026802334003150463,20.0,,,,,,
nhanes_real,0,egd_riemannian,368,False,risk_check,0.0243687080219388,20.0,,,,,,
nhanes_real,0,egd_riemannian,371,False,risk_check,0.023516541928984225,20.0,,,,,,
nhanes_real,0,egd_riemannian,374,False,risk_check,0.02420333307236433,20.0,,,,,,
nhanes_real,0,egd_riemannian,375,False,risk_check,0.023992332979105413,20.0,,,,,,
nhanes_real,0,egd_riemannian,386,False,risk_check,0.024136750027537346,20.0,,,,,,
nhanes_real,0,egd_riemannian,392,False,risk_check,0.022880124975927174,20.0,,,,,,
nhanes_real,0,egd_riemannian,398,False,risk_check,0.022782750078476965,20.0,,,,,,
nhanes_real,0,egd_riemannian,400,False,risk_check,0.022759875049814582,20.0,,,,,,
nhanes_real,0,egd_riemannian,401,False,risk_check,0.023272624937817454,20.0,,,,,,
nhanes_real,0,egd_riemannian,402,False,risk_check,0.02280829194933176,20.0,,,,,,
nhanes_real,0,egd_riemannian,403,False,risk_check,0.022369458922185004,20.0,,,,,,
nhanes_real,0,egd_riemannian,410,False,risk_check,0.02281270793173462,20.0,,,,,,
nhanes_real,0,egd_riemannian,411,False,risk_check,0.0230873329564929,20.0,,,,,,
nhanes_real,0,egd_riemannian,412,False,risk_check,0.022541915997862816,20.0,,,,,,
nhanes_real,0,egd_riemannian,416,False,risk_check,0.023402415914461017,20.0,,,,,,
nhanes_real,0,egd_riemannian,417,False,risk_check,0.023138665943406522,20.0,,,,,,
nhanes_real,0,egd_riemannian,418,False,risk_check,0.023688375018537045,20.0,,,,,,
nhanes_real,0,egd_riemannian,419,False,risk_check,0.023412875016219914,20.0,,,,,,
nhanes_real,0,egd_riemannian,420,False,risk_check,0.022584334015846252,20.0,,,,,,
nhanes_real,0,egd_riemannian,421,False,risk_check,0.02247241698205471,20.0,,,,,,
nhanes_real,0,egd_riemannian,422,False,risk_check,0.022674250067211688,20.0,,,,,,
nhanes_real,0,egd_riemannian,424,False,risk_check,0.023161375080235302,20.0,,,,,,
nhanes_real,0,egd_riemannian,426,False,risk_check,0.022822875063866377,20.0,,,,,,
nhanes_real,0,egd_riemannian,427,False,risk_check,0.022099249996244907,20.0,,,,,,
nhanes_real,0,egd_riemannian,428,False,risk_check,0.02407791605219245,20.0,,,,,,
nhanes_real,0,egd_riemannian,429,False,risk_check,0.022413709084503353,20.0,,,,,,
nhanes_real,0,egd_riemannian,430,False,risk_check,0.02435120800510049,20.0,,,,,,
nhanes_real,0,egd_riemannian,431,False,risk_check,0.022331417072564363,20.0,,,,,,
nhanes_real,0,egd_riemannian,433,False,risk_check,0.024374958942644298,20.0,,,,,,
nhanes_real,0,egd_riemannian,434,False,risk_check,0.022024916019290686,20.0,,,,,,
nhanes_real,0,egd_riemannian,436,False,risk_check,0.023194874986074865,20.0,,,,,,
nhanes_real,0,egd_riemannian,437,False,risk_check,0.022474166937172413,20.0,,,,,,
nhanes_real,0,egd_riemannian,444,False,risk_check,0.02347450004890561,20.0,,,,,,
nhanes_real,0,egd_riemannian,446,False,risk_check,0.02428333298303187,20.0,,,,,,
nhanes_real,0,egd_riemannian,448,False,risk_check,0.022885415935888886,20.0,,,,,,
nhanes_real,0,egd_riemannian,449,False,risk_check,0.02251000003889203,20.0,,,,,,
nhanes_real,0,egd_riemannian,452,False,risk_check,0.023015249986201525,20.0,,,,,,
nhanes_real,0,egd_riemannian,454,False,risk_check,0.024504875065758824,20.0,,,,,,
nhanes_real,0,egd_riemannian,458,False,risk_check,0.022458999999798834,20.0,,,,,,
nhanes_real,0,egd_riemannian,459,False,risk_check,0.023299625026993454,20.0,,,,,,
nhanes_real,0,egd_riemannian,460,False,risk_check,0.022634875029325485,20.0,,,,,,
nhanes_real,0,egd_riemannian,461,False,risk_check,0.022486916976049542,20.0,,,,,,
nhanes_real,0,egd_riemannian,463,False,risk_check,0.027682333020493388,20.0,,,,,,
nhanes_real,0,egd_riemannian,464,False,risk_check,0.022748416988179088,20.0,,,,,,
nhanes_real,0,egd_riemannian,466,False,risk_check,0.022525332984514534,20.0,,,,,,
nhanes_real,0,egd_riemannian,468,False,risk_check,0.027566291973926127,20.0,,,,,,
nhanes_real,0,egd_riemannian,469,False,risk_check,0.024083374999463558,20.0,,,,,,
nhanes_real,0,egd_riemannian,475,False,risk_check,0.022777916979976,20.0,,,,,,
nhanes_real,0,egd_riemannian,476,False,risk_check,0.02183066599536687,20.0,,,,,,
nhanes_real,0,egd_riemannian,477,False,risk_check,0.023034083074890077,20.0,,,,,,
nhanes_real,0,egd_riemannian,482,False,risk_check,0.02506091701798141,20.0,,,,,,
nhanes_real,0,egd_riemannian,483,False,risk_check,0.022032584063708782,20.0,,,,,,
nhanes_real,0,egd_riemannian,484,False,risk_check,0.024996666936203837,20.0,,,,,,
nhanes_real,0,egd_riemannian,489,False,risk_check,0.028689624974504113,20.0,,,,,,
nhanes_real,0,egd_riemannian,490,False,risk_check,0.023005041992291808,20.0,,,,,,
nhanes_real,0,egd_riemannian,491,False,risk_check,0.02285845798905939,20.0,,,,,,
nhanes_real,0,egd_riemannian,497,False,risk_check,0.023671249975450337,20.0,,,,,,
nhanes_real,0,egd_riemannian,502,False,risk_check,0.02279225003439933,20.0,,,,,,
nhanes_real,0,egd_riemannian,509,False,risk_check,0.02331891597714275,20.0,,,,,,
nhanes_real,0,egd_riemannian,516,False,risk_check,0.02202475001104176,20.0,,,,,,
nhanes_real,0,egd_riemannian,518,False,risk_check,0.028929749969393015,20.0,,,,,,
nhanes_real,0,egd_riemannian,521,False,risk_check,0.0232591659296304,20.0,,,,,,
nhanes_real,0,egd_riemannian,524,False,risk_check,0.023453000001609325,20.0,,,,,,
nhanes_real,0,egd_riemannian,527,False,risk_check,0.02290254202671349,20.0,,,,,,
nhanes_real,0,egd_riemannian,529,False,risk_check,0.02573779202066362,20.0,,,,,,
nhanes_real,0,egd_riemannian,530,False,risk_check,0.02696649997960776,20.0,,,,,,
nhanes_real,0,egd_riemannian,531,False,risk_check,0.023766124970279634,20.0,,,,,,
nhanes_real,0,egd_riemannian,535,False,risk_check,0.025231124949641526,20.0,,,,,,
nhanes_real,0,egd_riemannian,536,False,risk_check,0.027239207993261516,20.0,,,,,,
nhanes_real,0,egd_riemannian,537,False,risk_check,0.027546499972231686,20.0,,,,,,
nhanes_real,0,egd_riemannian,544,False,risk_check,0.02349625003989786,20.0,,,,,,
nhanes_real,0,egd_riemannian,549,False,risk_check,0.022434792015701532,20.0,,,,,,
nhanes_real,0,egd_riemannian,550,False,risk_check,0.02444495796225965,20.0,,,,,,
nhanes_real,0,egd_riemannian,555,False,risk_check,0.024509583017788827,20.0,,,,,,
nhanes_real,0,egd_riemannian,556,False,risk_check,0.02539270801935345,20.0,,,,,,
nhanes_real,0,egd_riemannian,557,False,risk_check,0.023458583978936076,20.0,,,,,,
nhanes_real,0,egd_riemannian,558,False,risk_check,0.02478070801589638,20.0,,,,,,
nhanes_real,0,egd_riemannian,562,False,risk_check,0.023890540935099125,20.0,,,,,,
nhanes_real,0,egd_riemannian,564,False,risk_check,0.026761958026327193,20.0,,,,,,
nhanes_real,0,egd_riemannian,567,False,risk_check,0.02339287509676069,20.0,,,,,,
