dataset,seed,quantile,n_calib,feature,tau,misclass_rate,mae,band_type,decoder
nhanes_real,3,0.05,545,age,0.04007873684167862,,0.707186222076416,conformal_quantile,v3
nhanes_real,3,0.05,545,bmi,0.2506217956542969,,3.4235289096832275,conformal_quantile,v3
nhanes_real,3,0.05,545,cholesterol,1.46417236328125,,21.719104766845703,conformal_quantile,v3
nhanes_real,3,0.05,545,diastolic_bp,0.2848190367221832,,3.9180305004119873,conformal_quantile,v3
nhanes_real,3,0.05,545,glycemic_hba1c,0.022350598126649857,,0.44547340273857117,conformal_quantile,v3
nhanes_real,3,0.05,545,sex,,0.3834862385321101,0.4745289087295532,identity_rule_no_band,v3
nhanes_real,3,0.05,545,systolic_bp,0.4774322509765625,,6.644431114196777,conformal_quantile,v3
nhanes_real,3,0.1,545,age,0.09600372612476349,,0.707186222076416,conformal_quantile,v3
nhanes_real,3,0.1,545,bmi,0.649666965007782,,3.4235289096832275,conformal_quantile,v3
nhanes_real,3,0.1,545,cholesterol,3.2462401390075684,,21.719104766845703,conformal_quantile,v3
nhanes_real,3,0.1,545,diastolic_bp,0.5461181402206421,,3.9180305004119873,conformal_quantile,v3
nhanes_real,3,0.1,545,glycemic_hba1c,0.05797138065099716,,0.44547340273857117,conformal_quantile,v3
nhanes_real,3,0.1,545,sex,,0.3834862385321101,0.4745289087295532,identity_rule_no_band,v3
nhanes_real,3,0.1,545,systolic_bp,0.9155334234237671,,6.644431114196777,conformal_quantile,v3
nhanes_real,3,0.25,545,age,0.20855712890625,,0.707186222076416,conformal_quantile,v3
nhanes_real,3,0.25,545,bmi,1.3470954895019531,,3.4235289096832275,conformal_quantile,v3
nhanes_real,3,0.25,545,cholesterol,8.085845947265625,,21.719104766845703,conformal_quantile,v3
nhanes_real,3,0.25,545,diastolic_bp,1.4693984985351562,,3.9180305004119873,conformal_quantile,v3
nhanes_real,3,0.25,545,glycemic_hba1c,0.1541295051574707,,0.44547340273857117,conformal_quantile,v3
nhanes_real,3,0.25,545,sex,,0.3834862385321101,0.4745289087295532,identity_rule_no_band,v3
nhanes_real,3,0.25,545,systolic_bp,2.6800003051757812,,6.644431114196777,conformal_quantile,v3
nhanes_real,3,0.5,545,age,0.4601249694824219,,0.707186222076416,conformal_quantile,v3
nhanes_real,3,0.5,545,bmi,2.689390182495117,,3.4235289096832275,conformal_quantile,v3
nhanes_real,3,0.5,545,cholesterol,17.200927734375,,21.719104766845703,conformal_quantile,v3
nhanes_real,3,0.5,545,diastolic_bp,3.2598648071289062,,3.9180305004119873,conformal_quantile,v3
nhanes_real,3,0.5,545,glycemic_hba1c,0.31144237518310547,,0.44547340273857117,conformal_quantile,v3
nhanes_real,3,0.5,545,sex,,0.3834862385321101,0.4745289087295532,identity_rule_no_band,v3
nhanes_real,3,0.5,545,systolic_bp,5.60162353515625,,6.644431114196777,conformal_quantile,v3
nhanes_real,3,0.8,545,age,1.1970489025115967,,0.707186222076416,conformal_quantile,v3
nhanes_real,3,0.8,545,bmi,5.184380531311035,,3.4235289096832275,conformal_quantile,v3
nhanes_real,3,0.8,545,cholesterol,33.79218673706055,,21.719104766845703,conformal_quantile,v3
nhanes_real,3,0.8,545,diastolic_bp,6.360727787017822,,3.9180305004119873,conformal_quantile,v3
nhanes_real,3,0.8,545,glycemic_hba1c,0.7035530209541321,,0.44547340273857117,conformal_quantile,v3
nhanes_real,3,0.8,545,sex,,0.3834862385321101,0.4745289087295532,identity_rule_no_band,v3
nhanes_real,3,0.8,545,systolic_bp,10.214062690734863,,6.644431114196777,conformal_quantile,v3
nhanes_real,3,0.9,545,age,1.724352240562439,,0.707186222076416,conformal_quantile,v3
nhanes_real,3,0.9,545,bmi,6.682570457458496,,3.4235289096832275,conformal_quantile,v3
nhanes_real,3,0.9,545,cholesterol,43.472496032714844,,21.719104766845703,conformal_quantile,v3
nhanes_real,3,0.9,545,diastolic_bp,8.122296333312988,,3.9180305004119873,conformal_quantile,v3
nhanes_real,3,0.9,545,glycemic_hba1c,1.0087817907333374,,0.44547340273857117,conformal_quantile,v3
nhanes_real,3,0.9,545,sex,,0.3834862385321101,0.4745289087295532,identity_rule_no_band,v3
nhanes_real,3,0.9,545,systolic_bp,14.287327766418457,,6.644431114196777,conformal_quantile,v3
nhanes_real,3,0.99,545,age,2.871363878250122,,0.707186222076416,conformal_quantile,v3
nhanes_real,3,0.99,545,bmi,13.587288856506348,,3.4235289096832275,conformal_quantile,v3
nhanes_real,3,0.99,545,cholesterol,85.3232421875,,21.719104766845703,conformal_quantile,v3
nhanes_real,3,0.99,545,diastolic_bp,13.570562362670898,,3.9180305004119873,conformal_quantile,v3
nhanes_real,3,0.99,545,glycemic_hba1c,1.755921721458435,,0.44547340273857117,conformal_quantile,v3
nhanes_real,3,0.99,545,sex,,0.3834862385321101,0.4745289087295532,identity_rule_no_band,v3
nhanes_real,3,0.99,545,systolic_bp,26.380638122558594,,6.644431114196777,conformal_quantile,v3
nhanes_real,4,0.95,545,age,1.858123779296875,,0.7153539657592773,conformal_quantile,v3
nhanes_real,4,0.95,545,bmi,11.743521690368652,,4.531978607177734,conformal_quantile,v3
nhanes_real,4,0.95,545,cholesterol,58.239784240722656,,21.920854568481445,conformal_quantile,v3
nhanes_real,4,0.95,545,diastolic_bp,10.088197708129883,,4.209444046020508,conformal_quantile,v3
nhanes_real,4,0.95,545,glycemic_hba1c,1.4096949100494385,,0.44544267654418945,conformal_quantile,v3
nhanes_real,4,0.95,545,sex,,0.46788990825688076,0.49430036544799805,identity_rule_no_band,v3
nhanes_real,4,0.95,545,systolic_bp,18.33176612854004,,6.9177327156066895,conformal_quantile,v3
