dataset,seed,decoder,cell,tau_level,patient_idx,prune_mode,verify_mode,metric,repair_enabled,n_edges_pruned,n_edges_total,prune_seconds,graph_build_seconds,decode_seconds,success,abstained,abstain_stage,repair_status,n_steps_repaired,n_repair_attempts,repair_failure_reason,path,path_len,path_cost,decoded_cvr_hop,decoded_cvr_endpoint,viol_immutable,viol_non_decreasing,viol_age_horizon,viol_directional,kde,effort,latency_sec,repair_trigger_immutable,repair_trigger_non_decreasing,repair_trigger_age_horizon,repair_trigger_directional
uci,4,v3,dsr_full,0.05,6,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002364792046137154,False,False,False,True
uci,4,v3,dsr_full,0.05,11,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002588207949884236,False,False,False,True
uci,4,v3,dsr_full,0.05,14,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002478333073668182,False,False,False,True
uci,4,v3,dsr_full,0.05,16,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0019638329977169633,,,,
uci,4,v3,dsr_full,0.05,17,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024611250264570117,False,True,False,True
uci,4,v3,dsr_full,0.05,19,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.001919916016049683,,,,
uci,4,v3,dsr_full,0.05,20,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0019101250218227506,,,,
uci,4,v3,dsr_full,0.05,23,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023735000286251307,False,True,False,True
uci,4,v3,dsr_full,0.05,27,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0018664170056581497,,,,
uci,4,v3,dsr_full,0.05,31,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002392458962276578,False,True,False,True
uci,4,v3,dsr_full,0.05,32,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0025092499563470483,False,False,False,True
uci,4,v3,dsr_full,0.05,33,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.002036666963249445,,,,
uci,4,v3,dsr_full,0.05,34,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023420409997925162,False,True,False,True
uci,4,v3,dsr_full,0.05,36,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002329499926418066,False,False,False,True
uci,4,v3,dsr_full,0.05,37,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002382833044975996,False,True,False,True
uci,4,v3,dsr_full,0.05,38,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0019141670782119036,,,,
uci,4,v3,dsr_full,0.05,40,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.001951750018633902,,,,
uci,4,v3,dsr_full,0.05,42,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0020117909880355,,,,
uci,4,v3,dsr_full,0.05,44,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0019863749621436,,,,
uci,4,v3,dsr_full,0.05,45,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024203750072047114,False,True,False,True
uci,4,v3,dsr_full,0.05,57,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.001990084070712328,,,,
uci,4,v3,dsr_full,0.05,58,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.00198487495072186,,,,
uci,4,v3,dsr_full,0.05,59,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003197080222889781,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023579589324072003,False,True,False,True
uci,4,v3,dsr_full,0.1,3,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024107920471578836,False,True,False,True
uci,4,v3,dsr_full,0.1,4,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002388875000178814,False,False,False,True
uci,4,v3,dsr_full,0.1,5,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023748750099912286,False,False,False,True
uci,4,v3,dsr_full,0.1,6,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002352957963012159,False,False,False,True
uci,4,v3,dsr_full,0.1,11,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023536670487374067,False,False,False,True
uci,4,v3,dsr_full,0.1,14,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002441124990582466,False,False,False,True
uci,4,v3,dsr_full,0.1,16,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.001941625028848648,,,,
uci,4,v3,dsr_full,0.1,17,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023894169135019183,False,True,False,True
uci,4,v3,dsr_full,0.1,19,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.001994625083170831,,,,
uci,4,v3,dsr_full,0.1,20,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0019092910224571824,,,,
uci,4,v3,dsr_full,0.1,23,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023692079121246934,False,True,False,True
uci,4,v3,dsr_full,0.1,27,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0018762090476229787,,,,
uci,4,v3,dsr_full,0.1,31,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023264579940587282,False,True,False,True
uci,4,v3,dsr_full,0.1,32,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023501659743487835,False,False,False,True
uci,4,v3,dsr_full,0.1,33,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0026242079911753535,,,,
uci,4,v3,dsr_full,0.1,34,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002917167032137513,False,True,False,True
uci,4,v3,dsr_full,0.1,36,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024105830816552043,False,False,False,True
uci,4,v3,dsr_full,0.1,37,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023559590335935354,False,True,False,True
uci,4,v3,dsr_full,0.1,38,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0019039579201489687,,,,
uci,4,v3,dsr_full,0.1,40,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.001920167007483542,,,,
uci,4,v3,dsr_full,0.1,42,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0019249999895691872,,,,
uci,4,v3,dsr_full,0.1,44,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.001908542006276548,,,,
uci,4,v3,dsr_full,0.1,45,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002392292022705078,False,True,False,True
uci,4,v3,dsr_full,0.1,57,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0018846250604838133,,,,
uci,4,v3,dsr_full,0.1,58,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0018738340586423874,,,,
uci,4,v3,dsr_full,0.1,59,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003174579469487071,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023180829593911767,False,True,False,True
uci,4,v3,dsr_full,0.25,3,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023447920102626085,False,True,False,True
uci,4,v3,dsr_full,0.25,4,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024642079370096326,False,True,False,True
uci,4,v3,dsr_full,0.25,5,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024164170026779175,False,True,False,True
uci,4,v3,dsr_full,0.25,6,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023802500218153,False,True,False,True
uci,4,v3,dsr_full,0.25,11,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002351250033825636,False,True,False,True
uci,4,v3,dsr_full,0.25,14,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023538749665021896,False,True,False,True
uci,4,v3,dsr_full,0.25,16,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0019633329939097166,,,,
uci,4,v3,dsr_full,0.25,17,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023806249955669045,False,True,False,True
uci,4,v3,dsr_full,0.25,19,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.002154375077225268,,,,
uci,4,v3,dsr_full,0.25,20,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.001925916993059218,,,,
uci,4,v3,dsr_full,0.25,23,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.00236604199744761,False,True,False,True
uci,4,v3,dsr_full,0.25,27,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0019417500589042902,,,,
uci,4,v3,dsr_full,0.25,31,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002372666960582137,False,True,False,True
uci,4,v3,dsr_full,0.25,32,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023691250244155526,False,True,False,True
uci,4,v3,dsr_full,0.25,33,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0019308329792693257,,,,
uci,4,v3,dsr_full,0.25,34,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002398042008280754,False,True,False,True
uci,4,v3,dsr_full,0.25,36,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023408749839290977,False,True,False,True
uci,4,v3,dsr_full,0.25,37,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023009999422356486,False,True,False,True
uci,4,v3,dsr_full,0.25,38,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0018855419475585222,,,,
uci,4,v3,dsr_full,0.25,40,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.001939374953508377,,,,
uci,4,v3,dsr_full,0.25,42,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0018820420373231173,,,,
uci,4,v3,dsr_full,0.25,44,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0019105420215055346,,,,
uci,4,v3,dsr_full,0.25,45,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002436624956317246,False,True,False,True
uci,4,v3,dsr_full,0.25,57,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0018808329477906227,,,,
uci,4,v3,dsr_full,0.25,58,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0018782919505611062,,,,
uci,4,v3,dsr_full,0.25,59,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.00031162495724856853,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023484580451622605,False,True,False,True
uci,4,v3,dsr_full,0.5,3,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003101249458268285,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002428292063996196,False,True,False,True
uci,4,v3,dsr_full,0.5,4,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003101249458268285,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023740410106256604,False,True,False,True
uci,4,v3,dsr_full,0.5,5,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003101249458268285,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024717090418562293,False,True,False,True
uci,4,v3,dsr_full,0.5,6,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003101249458268285,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002311374992132187,False,True,False,True
uci,4,v3,dsr_full,0.5,11,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003101249458268285,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0023886250564828515,False,True,False,True
uci,4,v3,dsr_full,0.5,14,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003101249458268285,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002384832943789661,False,True,False,True
uci,4,v3,dsr_full,0.5,16,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003101249458268285,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.001911959028802812,,,,
uci,4,v3,dsr_full,0.5,17,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003101249458268285,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002424833015538752,False,True,False,True
uci,4,v3,dsr_full,0.5,19,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003101249458268285,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0019477088935673237,,,,
uci,4,v3,dsr_full,0.5,20,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003101249458268285,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.001975208055227995,,,,
uci,4,v3,dsr_full,0.5,23,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003101249458268285,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0024007080355659127,False,True,False,True
uci,4,v3,dsr_full,0.5,27,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003101249458268285,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0018689580028876662,,,,
uci,4,v3,dsr_full,0.5,31,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003101249458268285,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.002335999975912273,False,True,False,True
uci,4,v3,dsr_full,0.5,32,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003101249458268285,0.042378999991342425,0.0002210000529885292,False,True,repair,failed,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,,0.0022985830437391996,False,True,False,True
uci,4,v3,dsr_full,0.5,33,decoded_naive,decoded_banded,riemannian,True,7054,8040,0.0003101249458268285,0.042378999991342425,0.0002210000529885292,False,True,search,,,,,,,,,,,,,,,,0.0019098339835181832,,,,
