dataset,seed,decoder,cell,tau_level,patient_idx,prune_mode,verify_mode,metric,repair_enabled,n_edges_pruned,n_edges_total,prune_seconds,graph_build_seconds,decode_seconds,success,abstained,abstain_stage,repair_status,latency_sec,repair_trigger_immutable,repair_trigger_non_decreasing,repair_trigger_age_horizon,repair_trigger_directional,n_steps_repaired,n_repair_attempts,repair_failure_reason,path,path_len,path_cost,decoded_cvr_hop,decoded_cvr_endpoint,viol_immutable,viol_non_decreasing,viol_age_horizon,viol_directional,kde,effort
nhanes_real,0,v3,dsr_full_euclidean,0.05,1,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.017411167034879327,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,2,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.01656537503004074,,,,,0.0,0.0,,"[3086, 964]",2.0,0.8250091671943665,False,False,False,False,False,False,-6.577526668402063,2.205540180206299
nhanes_real,0,v3,dsr_full_euclidean,0.05,5,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.013924333034083247,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,6,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.011096291011199355,,,,,0.0,0.0,,"[3086, 964]",2.0,1.3207616806030273,False,False,False,False,False,False,-6.595461540065515,3.594938278198242
nhanes_real,0,v3,dsr_full_euclidean,0.05,7,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.017382416990585625,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,8,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.016731458017602563,,,,,0.0,0.0,,"[3086, 1443]",2.0,1.457480788230896,False,False,False,False,False,False,-6.7284015341694,4.1358962059021
nhanes_real,0,v3,dsr_full_euclidean,0.05,9,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.01574858301319182,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,11,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.016964792041108012,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,12,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.015958750038407743,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,13,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.014438583049923182,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,14,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.019800167065113783,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,17,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.018492417060770094,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,21,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.018843708909116685,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,22,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.018612582935020328,False,False,True,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': True, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,23,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.022690334008075297,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,26,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.014350792043842375,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,30,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.01666275004390627,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,31,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.01685224997345358,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,38,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.015631790971383452,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,39,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.015856542042456567,,,,,0.0,0.0,,"[3086, 2246]",2.0,0.1427496373653412,False,False,False,False,False,False,-6.055622831267848,0.34802380204200745
nhanes_real,0,v3,dsr_full_euclidean,0.05,41,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.014458540943451226,False,True,False,False,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': False})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,42,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.010252582957036793,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,45,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.009649917017668486,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,47,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.010089166928082705,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,51,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.013759499997831881,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,53,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.01696904096752405,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,54,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.016421374981291592,,,,,0.0,0.0,,"[3086, 1443]",2.0,1.6017189025878906,False,False,False,False,False,False,-6.760394233157651,4.610986709594727
nhanes_real,0,v3,dsr_full_euclidean,0.05,56,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.0163568330463022,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,60,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.0189744170056656,,,,,0.0,0.0,,"[3086, 846]",2.0,0.8436978459358215,False,False,False,False,False,False,-6.97418564041521,2.3706729412078857
nhanes_real,0,v3,dsr_full_euclidean,0.05,61,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.012033459031954408,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,62,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.012366333976387978,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,63,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.01693583303131163,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,64,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.01739191694650799,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,65,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.01681216701399535,,,,,0.0,0.0,,"[3086, 1452]",2.0,0.4451124966144562,False,False,False,False,False,False,-6.883039653992234,1.2096019983291626
nhanes_real,0,v3,dsr_full_euclidean,0.05,67,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.016531750094145536,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,68,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.012123125023208559,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,70,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.010403749998658895,False,True,False,False,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': False})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,72,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.009911583038046956,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,74,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.010990791022777557,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,76,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.010704124928452075,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,78,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.010532542015425861,,,,,0.0,0.0,,"[3086, 291]",2.0,2.6257050037384033,False,False,False,False,False,False,-8.533921214628062,16.25875473022461
nhanes_real,0,v3,dsr_full_euclidean,0.05,79,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.011325458064675331,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,80,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.010276459041051567,,,,,0.0,0.0,,"[3086, 1509]",2.0,4.379861354827881,False,False,False,False,False,False,-10.338423872732237,18.495580673217773
nhanes_real,0,v3,dsr_full_euclidean,0.05,83,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.01146041601896286,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,85,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.011353167006745934,,,,,0.0,0.0,,"[3086, 846]",2.0,0.7526301145553589,False,False,False,False,False,False,-7.435913216613338,3.243464469909668
nhanes_real,0,v3,dsr_full_euclidean,0.05,87,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.014946374925784767,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,88,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.012916415929794312,False,False,False,True,1.0,1.0,repair broke monotone risk reduction along the path,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,90,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.011706458986736834,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,97,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.011463374947197735,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,99,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.011783958063460886,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,100,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.010662666987627745,,,,,0.0,0.0,,"[3086, 1509]",2.0,3.2708539962768555,False,False,False,False,False,False,-7.979922378941149,11.3247709274292
nhanes_real,0,v3,dsr_full_euclidean,0.05,105,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.011121834046207368,,,,,0.0,0.0,,"[3086, 1443]",2.0,3.7902274131774902,False,False,False,False,False,False,-7.875383653999231,11.222763061523438
nhanes_real,0,v3,dsr_full_euclidean,0.05,106,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.011322666076011956,False,False,True,False,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': True, 'directional': False})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,107,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.011012000031769276,False,True,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,109,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.014762999955564737,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,113,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.018670707941055298,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,115,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.01572074997238815,,,,,0.0,0.0,,"[3086, 274]",2.0,0.9447516202926636,False,False,False,False,False,False,-6.282626740762096,2.4990756511688232
nhanes_real,0,v3,dsr_full_euclidean,0.05,118,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.011646333034150302,,,,,0.0,0.0,,"[3086, 2758]",2.0,0.5482496023178101,False,False,False,False,False,False,-7.337573726415492,2.1566827297210693
nhanes_real,0,v3,dsr_full_euclidean,0.05,120,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.01126004196703434,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,122,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.01146791607607156,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,123,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.010987792047671974,False,True,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,124,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.013424500008113682,False,False,True,False,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': True, 'directional': False})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,126,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.016308999969623983,,,,,0.0,0.0,,"[3086, 61]",2.0,1.5354490280151367,False,False,False,False,False,False,-6.472148569934031,4.11269998550415
nhanes_real,0,v3,dsr_full_euclidean,0.05,127,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.016370750032365322,False,True,False,False,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': False})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,129,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.017816375009715557,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,133,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.01674191700294614,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,134,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.016207000007852912,,,,,0.0,0.0,,"[3086, 1443]",2.0,1.9203097820281982,False,False,False,False,False,False,-6.879723652059333,5.822789192199707
nhanes_real,0,v3,dsr_full_euclidean,0.05,139,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.012671791948378086,,,,,0.0,0.0,,"[3086, 1413]",2.0,0.7910007238388062,False,False,False,False,False,False,-6.4171943795842985,2.1232657432556152
nhanes_real,0,v3,dsr_full_euclidean,0.05,140,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.01296258403453976,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,143,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.016815457958728075,,,,,0.0,0.0,,"[3086, 1509]",2.0,2.8138909339904785,False,False,False,False,False,False,-9.017494575230288,13.99524974822998
nhanes_real,0,v3,dsr_full_euclidean,0.05,144,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.016787166008725762,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,145,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.01796966593246907,False,True,False,False,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': True, 'age_horizon': False, 'directional': False})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,147,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.01713125000242144,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,148,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.013768915901891887,,,,,0.0,0.0,,"[3086, 3011]",2.0,1.8577152490615845,False,False,False,False,False,False,-8.326000380091992,9.266698837280273
nhanes_real,0,v3,dsr_full_euclidean,0.05,149,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.01170899998396635,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,150,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.01565750001464039,,,,,0.0,0.0,,"[3086, 2970]",2.0,0.5459818243980408,False,False,False,False,False,False,-6.28042842696171,1.306686282157898
nhanes_real,0,v3,dsr_full_euclidean,0.05,155,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.01741754193790257,,,,,0.0,0.0,,"[3086, 964]",2.0,0.43995577096939087,False,False,False,False,False,False,-6.650998835903623,1.1395931243896484
nhanes_real,0,v3,dsr_full_euclidean,0.05,156,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,repaired,0.015759125002659857,False,False,False,True,1.0,1.0,,"[3086, 264]",2.0,0.4050091505050659,False,False,False,False,False,False,-8.492770542088222,3.299494743347168
nhanes_real,0,v3,dsr_full_euclidean,0.05,160,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.01694695802871138,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,162,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.01983012503478676,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,163,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.012154500000178814,,,,,0.0,0.0,,"[3086, 2397]",2.0,0.9740147590637207,False,False,False,False,False,False,-6.875811340228839,3.8381905555725098
nhanes_real,0,v3,dsr_full_euclidean,0.05,164,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.015556083992123604,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,166,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.016549166990444064,,,,,,,,,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,167,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.015662624966353178,,,,,0.0,0.0,,"[3086, 1587]",2.0,1.939972996711731,False,False,False,False,False,False,-8.137999372402575,10.416003227233887
nhanes_real,0,v3,dsr_full_euclidean,0.05,168,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.016214082948863506,,,,,0.0,0.0,,"[3086, 964]",2.0,2.6741750240325928,False,False,False,False,False,False,-7.08800596227789,7.882555961608887
nhanes_real,0,v3,dsr_full_euclidean,0.05,171,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,True,False,,clean,0.014293291023932397,,,,,0.0,0.0,,"[3086, 964]",2.0,1.8385359048843384,False,False,False,False,False,False,-6.743788765064659,5.255800724029541
nhanes_real,0,v3,dsr_full_euclidean,0.05,173,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,repair,failed,0.01085929200053215,False,False,False,True,0.0,3.0,"step 1 still violates after 3 repair iterations (triggered by {'immutable': False, 'non_decreasing': False, 'age_horizon': False, 'directional': True})",,,,,,,,,,,
nhanes_real,0,v3,dsr_full_euclidean,0.05,179,decoded_naive,decoded_banded,euclidean,True,237582,246880,0.008766917046159506,1.1681325000245124,0.0008159169228747487,False,True,search,,0.011531583033502102,,,,,,,,,,,,,,,,,,
