success,real_cvr_hop,real_cvr_endpoint,latency_sec,dataset,seed,patient_idx
True,True,True,0.0016803749604150653,nhanes_real,3,370
True,True,True,0.0018350420286878943,nhanes_real,3,371
True,True,True,0.0016863750061020255,nhanes_real,3,372
True,True,True,0.001757333055138588,nhanes_real,3,374
True,True,True,0.0017305000219494104,nhanes_real,3,376
True,True,True,0.0019500830676406622,nhanes_real,3,379
True,True,True,0.0016761659644544125,nhanes_real,3,380
True,True,True,0.0017316669691354036,nhanes_real,3,381
True,True,True,0.001679499982856214,nhanes_real,3,387
True,True,True,0.0017470410093665123,nhanes_real,3,388
True,True,True,0.0016606251010671258,nhanes_real,3,389
True,True,True,0.0017544159200042486,nhanes_real,3,393
True,True,True,0.0016503750812262297,nhanes_real,3,397
True,True,True,0.001711374963633716,nhanes_real,3,400
True,True,True,0.0017206249758601189,nhanes_real,3,402
True,True,True,0.0019870420219376683,nhanes_real,3,403
True,True,True,0.0017818749183788896,nhanes_real,3,404
True,True,True,0.0017970839980989695,nhanes_real,3,407
True,True,True,0.0017737080343067646,nhanes_real,3,409
True,True,True,0.0017664170591160655,nhanes_real,3,411
True,True,True,0.0018050000071525574,nhanes_real,3,412
True,True,True,0.0019012499833479524,nhanes_real,3,413
True,True,True,0.0018866249592974782,nhanes_real,3,417
True,True,True,0.001869458006694913,nhanes_real,3,418
True,True,True,0.0018018749542534351,nhanes_real,3,420
True,True,True,0.0018230830319225788,nhanes_real,3,422
True,True,True,0.0017705829814076424,nhanes_real,3,424
True,True,True,0.0017662920290604234,nhanes_real,3,430
True,True,True,0.0017780830385163426,nhanes_real,3,432
True,True,True,0.0017787499818950891,nhanes_real,3,436
True,True,True,0.0017508340533822775,nhanes_real,3,437
True,True,True,0.0018050000071525574,nhanes_real,3,438
True,True,True,0.0017372500151395798,nhanes_real,3,440
True,True,True,0.001763500040397048,nhanes_real,3,443
True,True,True,0.0018183330539613962,nhanes_real,3,444
True,True,True,0.00177950004581362,nhanes_real,3,446
True,True,True,0.0017574999947100878,nhanes_real,3,447
True,True,True,0.0017409169813618064,nhanes_real,3,451
True,True,True,0.0017496669897809625,nhanes_real,3,452
True,True,True,0.0017630408983677626,nhanes_real,3,453
True,True,True,0.001913042040541768,nhanes_real,3,456
True,True,True,0.001776082906872034,nhanes_real,3,457
True,True,True,0.0018072080565616488,nhanes_real,3,458
True,True,True,0.0017820000648498535,nhanes_real,3,459
True,True,True,0.0017848339630290866,nhanes_real,3,461
True,True,True,0.0018098329892382026,nhanes_real,3,462
True,True,True,0.0017850830918177962,nhanes_real,3,463
True,True,True,0.001785165979526937,nhanes_real,3,465
True,True,True,0.0017917499644681811,nhanes_real,3,468
True,True,True,0.0018051660154014826,nhanes_real,3,469
True,True,True,0.0017483750125393271,nhanes_real,3,472
True,True,True,0.0017987090395763516,nhanes_real,3,475
True,True,True,0.0017543749418109655,nhanes_real,3,477
True,True,True,0.0017806660616770387,nhanes_real,3,481
True,True,True,0.0018294999608770013,nhanes_real,3,483
True,True,True,0.0019971670117229223,nhanes_real,3,484
True,True,True,0.0019646669970825315,nhanes_real,3,485
True,True,True,0.0018293749308213592,nhanes_real,3,486
True,True,True,0.0018238750053569674,nhanes_real,3,487
True,True,True,0.0018565419595688581,nhanes_real,3,489
True,True,True,0.0025753750232979655,nhanes_real,3,493
True,True,True,0.0017886669375002384,nhanes_real,3,495
True,False,False,0.0017874579643830657,nhanes_real,3,500
True,True,True,0.0018092499813064933,nhanes_real,3,501
True,True,True,0.0017886250279843807,nhanes_real,3,502
True,True,True,0.0018628330435603857,nhanes_real,3,503
True,True,True,0.0017940419493243098,nhanes_real,3,506
True,True,True,0.0017994999652728438,nhanes_real,3,507
True,True,True,0.0017634170362725854,nhanes_real,3,508
True,True,True,0.0017617910634726286,nhanes_real,3,509
True,True,True,0.0017625000327825546,nhanes_real,3,511
True,True,True,0.0017903340049088001,nhanes_real,3,514
True,True,True,0.0017691669054329395,nhanes_real,3,515
True,True,True,0.0017904590349644423,nhanes_real,3,517
True,True,True,0.0017646669875830412,nhanes_real,3,518
True,True,True,0.0018207919783890247,nhanes_real,3,519
True,True,True,0.0017788329860195518,nhanes_real,3,520
True,True,True,0.0017857089405879378,nhanes_real,3,522
True,True,True,0.0017972920322790742,nhanes_real,3,524
True,True,True,0.0017752919811755419,nhanes_real,3,525
True,True,True,0.0017887079156935215,nhanes_real,3,527
True,True,True,0.0018389580072835088,nhanes_real,3,531
True,True,True,0.001776584074832499,nhanes_real,3,533
True,True,True,0.0018101660534739494,nhanes_real,3,534
True,True,True,0.0017398749478161335,nhanes_real,3,536
True,True,True,0.0017966249724850059,nhanes_real,3,537
True,True,True,0.0017508340533822775,nhanes_real,3,540
True,True,True,0.0017872500466182828,nhanes_real,3,541
True,True,True,0.0017771660350263119,nhanes_real,3,542
True,True,True,0.0017595000099390745,nhanes_real,3,544
True,True,True,0.0017962910933420062,nhanes_real,3,548
True,True,True,0.0017886250279843807,nhanes_real,3,549
True,True,True,0.0017487079603597522,nhanes_real,3,551
True,True,True,0.00214395800139755,nhanes_real,3,552
True,True,True,0.001864749938249588,nhanes_real,3,554
True,True,True,0.0018879170529544353,nhanes_real,3,556
True,True,True,0.0018467919435352087,nhanes_real,3,562
True,True,True,0.0018391249468550086,nhanes_real,3,564
True,True,True,0.001768584013916552,nhanes_real,3,566
True,True,True,0.001794499927200377,nhanes_real,3,568
True,True,True,0.0017810410354286432,nhanes_real,3,569
True,True,True,0.0018041660077869892,nhanes_real,3,570
True,True,True,0.0017750000115484,nhanes_real,3,572
True,True,True,0.0017664170591160655,nhanes_real,3,576
True,True,True,0.001777541940100491,nhanes_real,3,578
True,True,True,0.0018309169681742787,nhanes_real,3,581
True,True,True,0.0020838750060647726,nhanes_real,3,582
True,True,True,0.0018287500133737922,nhanes_real,3,584
True,True,True,0.001760208047926426,nhanes_real,3,586
True,True,True,0.0017911249306052923,nhanes_real,3,588
True,True,True,0.0017346669919788837,nhanes_real,3,590
True,True,True,0.0017918749945238233,nhanes_real,3,592
True,True,True,0.00171699991915375,nhanes_real,3,593
True,True,True,0.0017555420054122806,nhanes_real,3,598
True,True,True,0.001696250052191317,nhanes_real,3,599
True,True,True,0.0018034159438684583,nhanes_real,3,601
True,True,True,0.0017167910700663924,nhanes_real,3,602
True,True,True,0.001817166106775403,nhanes_real,3,603
True,True,True,0.0018015829846262932,nhanes_real,3,605
True,True,True,0.0017804590752348304,nhanes_real,3,610
True,True,True,0.0017112080240622163,nhanes_real,3,612
True,True,True,0.0017724999925121665,nhanes_real,3,615
True,True,True,0.0017888749716803432,nhanes_real,3,617
True,True,True,0.0018030829960480332,nhanes_real,3,618
True,True,True,0.0017638750141486526,nhanes_real,3,624
True,True,True,0.0021096249110996723,nhanes_real,3,626
True,True,True,0.0020812919829040766,nhanes_real,3,629
True,True,True,0.001879375078715384,nhanes_real,3,630
True,True,True,0.0017462919931858778,nhanes_real,3,631
True,True,True,0.001795666990801692,nhanes_real,3,633
True,True,True,0.0017877499340102077,nhanes_real,3,634
True,True,True,0.0023333749268203974,nhanes_real,3,638
True,True,True,0.0018092079553753138,nhanes_real,3,640
True,True,True,0.001805374980904162,nhanes_real,3,641
True,True,True,0.0018535410054028034,nhanes_real,3,642
True,True,True,0.0021139580057933927,nhanes_real,3,643
True,True,True,0.001865584054030478,nhanes_real,3,652
True,True,True,0.001841292018070817,nhanes_real,3,654
True,True,True,0.0018431670032441616,nhanes_real,3,655
True,True,True,0.0017087910091504455,nhanes_real,3,656
True,True,True,0.0018430419731885195,nhanes_real,3,659
True,True,True,0.001768791931681335,nhanes_real,3,660
True,True,True,0.0018556249560788274,nhanes_real,3,664
True,True,True,0.0017797909677028656,nhanes_real,3,666
True,True,True,0.001785125001333654,nhanes_real,3,667
True,True,True,0.0020704580238088965,nhanes_real,3,668
True,True,True,0.0019186249701306224,nhanes_real,3,669
True,True,True,0.001718958024866879,nhanes_real,3,670
True,True,True,0.0017420420190319419,nhanes_real,3,671
True,True,True,0.0017325000371783972,nhanes_real,3,672
True,True,True,0.0018211669521406293,nhanes_real,3,674
True,True,True,0.001765624969266355,nhanes_real,3,676
True,True,True,0.0018036250257864594,nhanes_real,3,677
True,True,True,0.0017137920949608088,nhanes_real,3,678
True,True,True,0.001788416993804276,nhanes_real,3,679
True,True,True,0.0019853749545291066,nhanes_real,3,683
True,True,True,0.0018328339792788029,nhanes_real,3,685
True,True,True,0.0018346250290051103,nhanes_real,3,688
True,True,True,0.00176445790566504,nhanes_real,3,694
True,True,True,0.001814084011130035,nhanes_real,3,698
True,True,True,0.0017912080511450768,nhanes_real,3,705
True,True,True,0.0017514589708298445,nhanes_real,3,709
True,True,True,0.001838041003793478,nhanes_real,3,711
True,True,True,0.0018432909855619073,nhanes_real,3,715
True,True,True,0.0017305410001426935,nhanes_real,3,718
True,True,True,0.001830040942877531,nhanes_real,3,719
True,True,True,0.0018052919767796993,nhanes_real,3,721
True,True,True,0.001745042041875422,nhanes_real,3,722
True,True,True,0.001842500059865415,nhanes_real,3,728
True,True,True,0.001780416932888329,nhanes_real,3,731
True,True,True,0.0017632090020924807,nhanes_real,3,732
True,True,True,0.0018302920507267118,nhanes_real,3,734
True,True,True,0.0018102079629898071,nhanes_real,3,735
True,True,True,0.0016818339936435223,nhanes_real,3,736
True,True,True,0.0017518330132588744,nhanes_real,3,737
True,True,True,0.0018559580203145742,nhanes_real,3,739
True,True,True,0.002041083062067628,nhanes_real,3,744
True,True,True,0.0018305000849068165,nhanes_real,3,749
True,True,True,0.0017890000017359853,nhanes_real,3,750
True,True,True,0.0017911669565364718,nhanes_real,3,751
True,True,True,0.0017640419537201524,nhanes_real,3,753
True,True,True,0.0018175410805270076,nhanes_real,3,755
True,True,True,0.001857583993114531,nhanes_real,3,756
True,True,True,0.0017915000207722187,nhanes_real,3,757
True,True,True,0.001773584051989019,nhanes_real,3,758
True,True,True,0.001818917109631002,nhanes_real,3,759
True,True,True,0.0018614159198477864,nhanes_real,3,760
True,True,True,0.0018110000528395176,nhanes_real,3,761
True,True,True,0.001824541948735714,nhanes_real,3,762
True,True,True,0.0017468329751864076,nhanes_real,3,764
True,True,True,0.0017751249251887202,nhanes_real,3,768
True,True,True,0.0017760000191628933,nhanes_real,3,769
True,True,True,0.001843790989369154,nhanes_real,3,773
True,True,True,0.0017781669739633799,nhanes_real,3,775
True,True,True,0.0017693330300971866,nhanes_real,3,776
True,True,True,0.0018072080565616488,nhanes_real,3,777
True,True,True,0.0017881669336929917,nhanes_real,3,778
True,True,True,0.0018435000674799085,nhanes_real,3,780
True,True,True,0.001842666999436915,nhanes_real,3,781
True,True,True,0.0017724590143188834,nhanes_real,3,782
True,True,True,0.0018332499312236905,nhanes_real,3,783
True,True,True,0.001756375073455274,nhanes_real,3,784
True,True,True,0.0018080000299960375,nhanes_real,3,785
True,True,True,0.0017844999674707651,nhanes_real,3,790
True,True,True,0.0018002500291913748,nhanes_real,3,793
True,True,True,0.0018210409907624125,nhanes_real,3,794
True,True,True,0.0017690830864012241,nhanes_real,3,796
True,True,True,0.0017918329685926437,nhanes_real,3,798
True,True,True,0.0017532500205561519,nhanes_real,3,802
True,True,True,0.001737833023071289,nhanes_real,3,805
True,True,True,0.0017964169383049011,nhanes_real,3,807
True,True,True,0.0017960419645532966,nhanes_real,3,808
True,True,True,0.001806457992643118,nhanes_real,3,809
True,True,True,0.0017759170150384307,nhanes_real,3,812
True,True,True,0.0017973328940570354,nhanes_real,3,820
True,True,True,0.00196283299010247,nhanes_real,3,824
True,True,True,0.002117166994139552,nhanes_real,3,827
True,True,True,0.0018036250257864594,nhanes_real,3,828
True,True,True,0.0018132079858332872,nhanes_real,3,830
True,True,True,0.0017101659905165434,nhanes_real,3,831
True,True,True,0.0018037499394267797,nhanes_real,3,832
True,True,True,0.0017206670017912984,nhanes_real,3,833
True,True,True,0.0017781249480322003,nhanes_real,3,834
True,True,True,0.0017312089912593365,nhanes_real,3,835
True,True,True,0.0018005829770117998,nhanes_real,3,836
True,True,True,0.0017150420462712646,nhanes_real,3,838
True,True,True,0.0019793339306488633,nhanes_real,3,839
True,True,True,0.0018222499638795853,nhanes_real,3,844
True,True,True,0.0018247499829158187,nhanes_real,3,846
True,True,True,0.0017316669691354036,nhanes_real,3,847
True,True,True,0.001834374968893826,nhanes_real,3,848
True,True,True,0.001803375082090497,nhanes_real,3,849
True,True,True,0.0017143749864771962,nhanes_real,3,854
True,True,True,0.0018001670250669122,nhanes_real,3,855
True,True,True,0.0017668330110609531,nhanes_real,3,856
True,True,True,0.0017167909536510706,nhanes_real,3,857
True,True,True,0.0017812500009313226,nhanes_real,3,858
True,True,True,0.0018014999805018306,nhanes_real,3,859
True,True,True,0.0017117500538006425,nhanes_real,3,861
True,True,True,0.0017627920024096966,nhanes_real,3,862
True,True,True,0.0018249580170959234,nhanes_real,3,863
True,True,True,0.0017750000115484,nhanes_real,3,865
True,True,True,0.0018244169186800718,nhanes_real,3,870
True,True,True,0.0018009579507634044,nhanes_real,3,871
True,True,True,0.0017850419972091913,nhanes_real,3,872
True,True,True,0.0017963749123737216,nhanes_real,3,876
True,True,True,0.0020399580243974924,nhanes_real,3,881
True,True,True,0.0018839590484276414,nhanes_real,3,887
True,True,True,0.001859957934357226,nhanes_real,3,890
True,True,True,0.0018317500362172723,nhanes_real,3,896
True,True,True,0.001830791006796062,nhanes_real,3,898
True,True,True,0.001750083058141172,nhanes_real,3,899
True,True,True,0.0017759579932317138,nhanes_real,3,903
True,True,True,0.0017222079914063215,nhanes_real,3,906
True,True,True,0.0021979589946568012,nhanes_real,4,4
True,True,True,0.0017869590083137155,nhanes_real,4,5
True,True,True,0.00172316690441221,nhanes_real,4,6
True,True,True,0.0017141660209745169,nhanes_real,4,7
True,True,True,0.0017074579373002052,nhanes_real,4,8
True,True,True,0.001758958911523223,nhanes_real,4,9
True,True,True,0.0017109999898821115,nhanes_real,4,12
True,True,True,0.0017204590840265155,nhanes_real,4,13
True,True,True,0.0017023340333253145,nhanes_real,4,15
True,True,True,0.0016847079386934638,nhanes_real,4,16
True,True,True,0.0016775409458205104,nhanes_real,4,17
True,True,True,0.001718166982755065,nhanes_real,4,21
True,True,True,0.0016801250167191029,nhanes_real,4,22
True,True,True,0.0016669159522280097,nhanes_real,4,25
True,True,True,0.0017174159875139594,nhanes_real,4,27
True,True,True,0.0016868750099092722,nhanes_real,4,30
True,True,True,0.001660333015024662,nhanes_real,4,34
True,True,True,0.0016954169841483235,nhanes_real,4,38
True,True,True,0.0016923750517889857,nhanes_real,4,39
True,True,True,0.0017112920759245753,nhanes_real,4,42
True,True,True,0.0016841249307617545,nhanes_real,4,43
True,True,True,0.0017727080266922712,nhanes_real,4,44
True,True,True,0.001965082949027419,nhanes_real,4,45
True,True,True,0.001874250010587275,nhanes_real,4,48
True,True,True,0.0018356660148128867,nhanes_real,4,49
True,True,True,0.0017816670006141067,nhanes_real,4,50
True,True,True,0.001782375038601458,nhanes_real,4,51
True,True,True,0.001751875039190054,nhanes_real,4,53
True,True,True,0.0017560420092195272,nhanes_real,4,54
True,True,True,0.001801125006750226,nhanes_real,4,55
True,True,True,0.001752333017066121,nhanes_real,4,59
True,True,True,0.0018475829856470227,nhanes_real,4,61
True,True,True,0.0017581250285729766,nhanes_real,4,63
True,True,True,0.001771042007021606,nhanes_real,4,66
True,True,True,0.0017631660448387265,nhanes_real,4,67
True,True,True,0.0017712920671328902,nhanes_real,4,68
True,True,True,0.0017685830825939775,nhanes_real,4,70
True,True,True,0.0017618749989196658,nhanes_real,4,72
True,True,True,0.0017867080168798566,nhanes_real,4,77
True,True,True,0.001749624963849783,nhanes_real,4,82
True,True,True,0.0017276250291615725,nhanes_real,4,85
True,True,True,0.0017758749891072512,nhanes_real,4,86
True,True,True,0.0018556250724941492,nhanes_real,4,88
True,True,True,0.001717166043817997,nhanes_real,4,89
True,True,True,0.0017216249834746122,nhanes_real,4,93
True,True,True,0.0016889170510694385,nhanes_real,4,94
True,True,True,0.0016905840020626783,nhanes_real,4,101
True,True,True,0.0017404170939698815,nhanes_real,4,102
True,True,True,0.0016879999311640859,nhanes_real,4,103
True,True,True,0.0017012091120705009,nhanes_real,4,104
True,True,True,0.001729791983962059,nhanes_real,4,107
True,True,True,0.0016951669240370393,nhanes_real,4,108
True,True,True,0.001722124987281859,nhanes_real,4,113
True,True,True,0.0017140840645879507,nhanes_real,4,115
True,True,True,0.0017203750321641564,nhanes_real,4,116
True,True,True,0.0020318750757724047,nhanes_real,4,119
True,True,True,0.0017080409452319145,nhanes_real,4,124
True,True,True,0.001754583092406392,nhanes_real,4,126
True,True,True,0.001686125062406063,nhanes_real,4,127
True,True,True,0.0016827500658109784,nhanes_real,4,129
True,True,True,0.001706042094156146,nhanes_real,4,130
True,True,True,0.0016616670181974769,nhanes_real,4,137
True,True,True,0.0017063749255612493,nhanes_real,4,138
True,True,True,0.0017315420554950833,nhanes_real,4,139
True,True,True,0.0017235830891877413,nhanes_real,4,140
True,True,True,0.0017543339636176825,nhanes_real,4,142
True,True,True,0.0016894589643925428,nhanes_real,4,143
True,True,True,0.0017303340137004852,nhanes_real,4,144
True,True,True,0.0016808330547064543,nhanes_real,4,146
True,True,True,0.0016840839525684714,nhanes_real,4,147
True,True,True,0.0017007910646498203,nhanes_real,4,150
True,True,True,0.0016931249992921948,nhanes_real,4,152
True,True,True,0.0016848749946802855,nhanes_real,4,153
True,True,True,0.0017439580988138914,nhanes_real,4,158
True,True,True,0.0017139579867944121,nhanes_real,4,164
True,True,True,0.0017634580144658685,nhanes_real,4,165
True,True,True,0.0017097080126404762,nhanes_real,4,168
True,True,True,0.001687500043772161,nhanes_real,4,170
True,True,True,0.001680667046457529,nhanes_real,4,174
True,True,True,0.001817750046029687,nhanes_real,4,175
True,True,True,0.0016989159630611539,nhanes_real,4,179
True,True,True,0.0017354170558974147,nhanes_real,4,182
True,True,True,0.0017801659414544702,nhanes_real,4,183
True,True,True,0.001654959050938487,nhanes_real,4,185
True,True,True,0.0020640830043703318,nhanes_real,4,188
True,True,True,0.0019507920369505882,nhanes_real,4,191
True,True,True,0.0017525419825688004,nhanes_real,4,192
True,True,True,0.0017872920725494623,nhanes_real,4,193
True,True,True,0.0017747909296303988,nhanes_real,4,194
True,True,True,0.0017484580166637897,nhanes_real,4,195
True,True,True,0.0017557089449837804,nhanes_real,4,199
True,True,True,0.0017738749738782644,nhanes_real,4,203
True,True,True,0.0017446669517084956,nhanes_real,4,205
True,True,True,0.001763832988217473,nhanes_real,4,206
True,True,True,0.001751124975271523,nhanes_real,4,210
True,True,True,0.0016901249764487147,nhanes_real,4,211
True,True,True,0.0017714588902890682,nhanes_real,4,213
True,True,True,0.001772416988387704,nhanes_real,4,214
True,True,True,0.0018124169437214732,nhanes_real,4,215
True,True,True,0.001773832947947085,nhanes_real,4,216
True,True,True,0.001799000077880919,nhanes_real,4,219
True,True,True,0.001724249916151166,nhanes_real,4,220
True,True,True,0.0017709999810904264,nhanes_real,4,225
True,True,True,0.0017668340587988496,nhanes_real,4,226
True,True,True,0.001717583043500781,nhanes_real,4,228
True,True,True,0.001774792093783617,nhanes_real,4,230
True,True,True,0.0017907919827848673,nhanes_real,4,231
True,True,True,0.0017197920242324471,nhanes_real,4,232
True,True,True,0.0017620830330997705,nhanes_real,4,235
True,True,True,0.0017975840019062161,nhanes_real,4,236
True,True,True,0.001732249977067113,nhanes_real,4,244
True,True,True,0.0017652919050306082,nhanes_real,4,248
True,True,True,0.0018719590734690428,nhanes_real,4,251
True,True,True,0.0018438330153003335,nhanes_real,4,253
True,True,True,0.002044165972620249,nhanes_real,4,256
True,True,True,0.001763917040079832,nhanes_real,4,258
True,True,True,0.0017054580384865403,nhanes_real,4,265
True,True,True,0.0016870839754119515,nhanes_real,4,266
True,True,True,0.0017528749303892255,nhanes_real,4,267
True,True,True,0.0016706670867279172,nhanes_real,4,268
True,True,True,0.0016930419951677322,nhanes_real,4,269
True,True,True,0.001750416005961597,nhanes_real,4,270
True,True,True,0.0017187499906867743,nhanes_real,4,271
True,True,True,0.0016845830250531435,nhanes_real,4,272
True,True,True,0.0016984590329229832,nhanes_real,4,274
True,True,True,0.0017256670398637652,nhanes_real,4,275
True,True,True,0.001692167017608881,nhanes_real,4,276
True,True,True,0.0016862499760463834,nhanes_real,4,278
True,True,True,0.001683040987700224,nhanes_real,4,279
True,True,True,0.0016658339882269502,nhanes_real,4,281
True,True,True,0.0018055420368909836,nhanes_real,4,283
True,True,True,0.0017825840041041374,nhanes_real,4,284
True,True,True,0.0017256670398637652,nhanes_real,4,286
True,True,True,0.001729374984279275,nhanes_real,4,287
True,True,True,0.0016669159522280097,nhanes_real,4,289
True,True,True,0.0020727500086650252,nhanes_real,4,290
True,True,True,0.0019675421062856913,nhanes_real,4,291
True,True,True,0.0017743749776855111,nhanes_real,4,293
True,True,True,0.0017827909905463457,nhanes_real,4,294
True,True,True,0.0017809579148888588,nhanes_real,4,297
True,True,True,0.0017895419150590897,nhanes_real,4,301
True,True,True,0.0017903329571709037,nhanes_real,4,302
True,True,True,0.0017824160167947412,nhanes_real,4,304
True,True,True,0.0017875409685075283,nhanes_real,4,306
True,True,True,0.001732249977067113,nhanes_real,4,307
True,True,True,0.0022684580180794,nhanes_real,4,309
True,True,True,0.0020305829821154475,nhanes_real,4,310
True,True,True,0.001879333984106779,nhanes_real,4,311
True,True,True,0.0017208750359714031,nhanes_real,4,313
True,True,True,0.0017960419645532966,nhanes_real,4,314
True,True,True,0.0017750830156728625,nhanes_real,4,315
True,True,True,0.001699749962426722,nhanes_real,4,317
True,True,True,0.0017954579088836908,nhanes_real,4,319
True,True,True,0.0017672079848125577,nhanes_real,4,320
True,True,True,0.0017243330366909504,nhanes_real,4,322
True,True,True,0.0017944580176845193,nhanes_real,4,324
True,True,True,0.001812000060454011,nhanes_real,4,326
True,True,True,0.001706375041976571,nhanes_real,4,327
True,True,True,0.00177800003439188,nhanes_real,4,332
True,True,True,0.0017458751099184155,nhanes_real,4,333
True,True,True,0.0017046659486368299,nhanes_real,4,334
True,True,True,0.0017595830140635371,nhanes_real,4,336
True,True,True,0.0017780829221010208,nhanes_real,4,337
True,True,True,0.0017529999604448676,nhanes_real,4,338
True,True,True,0.0017731250263750553,nhanes_real,4,341
True,True,True,0.0018091249512508512,nhanes_real,4,346
True,True,True,0.0020321249030530453,nhanes_real,4,347
True,True,True,0.0017625840846449137,nhanes_real,4,350
True,True,True,0.0017977079842239618,nhanes_real,4,351
True,True,True,0.0017810420831665397,nhanes_real,4,352
True,True,True,0.001787500106729567,nhanes_real,4,358
True,True,True,0.0017483339179307222,nhanes_real,4,360
True,True,True,0.0017678330186754465,nhanes_real,4,361
True,True,True,0.0017608749913051724,nhanes_real,4,362
True,True,True,0.001792500028386712,nhanes_real,4,363
True,True,True,0.0018435829551890492,nhanes_real,4,366
True,True,True,0.001875624991953373,nhanes_real,4,368
True,True,True,0.001842333935201168,nhanes_real,4,369
True,True,True,0.001798250013962388,nhanes_real,4,371
True,True,True,0.0017582920845597982,nhanes_real,4,373
True,True,True,0.0018150840187445283,nhanes_real,4,375
True,True,True,0.0017834169557318091,nhanes_real,4,376
True,True,True,0.001726958085782826,nhanes_real,4,379
True,True,True,0.0018194169970229268,nhanes_real,4,380
True,True,True,0.0017618329729884863,nhanes_real,4,381
True,True,True,0.0016972499433904886,nhanes_real,4,382
True,True,True,0.002130750101059675,nhanes_real,4,386
True,True,True,0.0018185829976573586,nhanes_real,4,387
True,True,True,0.001749000046402216,nhanes_real,4,389
True,True,True,0.0017610829090699553,nhanes_real,4,390
True,True,True,0.0017636249540373683,nhanes_real,4,391
True,True,True,0.0017814169405028224,nhanes_real,4,392
True,True,True,0.0017863340908661485,nhanes_real,4,394
True,True,True,0.0018080000299960375,nhanes_real,4,395
True,True,True,0.001982791000045836,nhanes_real,4,396
True,True,True,0.0019937920151278377,nhanes_real,4,398
True,True,True,0.0019731250358745456,nhanes_real,4,400
True,True,True,0.0018194169970229268,nhanes_real,4,402
True,True,True,0.0017760411137714982,nhanes_real,4,403
True,True,True,0.0017372500151395798,nhanes_real,4,406
True,True,True,0.0018269999418407679,nhanes_real,4,407
True,True,True,0.001888041035272181,nhanes_real,4,408
True,True,True,0.0021189579274505377,nhanes_real,4,409
True,True,True,0.002286874921992421,nhanes_real,4,410
True,True,True,0.0020589169580489397,nhanes_real,4,411
True,True,True,0.0020960839465260506,nhanes_real,4,412
True,True,True,0.002043665968813002,nhanes_real,4,413
True,True,True,0.0018933330429717898,nhanes_real,4,414
True,True,True,0.0018432909855619073,nhanes_real,4,417
True,True,True,0.0018587500089779496,nhanes_real,4,419
True,True,True,0.0018734169425442815,nhanes_real,4,422
True,True,True,0.0018388329772278666,nhanes_real,4,424
True,True,True,0.0018290419830009341,nhanes_real,4,427
True,True,True,0.0018331670435145497,nhanes_real,4,429
True,True,True,0.0018289999570697546,nhanes_real,4,434
True,True,True,0.002246874966658652,nhanes_real,4,438
True,True,True,0.0018578340532258153,nhanes_real,4,440
True,True,True,0.001867708982899785,nhanes_real,4,441
True,True,True,0.0018528330838307738,nhanes_real,4,448
True,True,True,0.0018801669357344508,nhanes_real,4,449
True,True,True,0.0018598330207169056,nhanes_real,4,450
True,True,True,0.0019084579544141889,nhanes_real,4,452
True,True,True,0.0018668330740183592,nhanes_real,4,453
True,True,True,0.0019002920016646385,nhanes_real,4,454
True,True,True,0.002978542004711926,nhanes_real,4,455
True,True,True,0.0027198749594390392,nhanes_real,4,457
True,True,True,0.002513500046916306,nhanes_real,4,458
True,True,True,0.0028206249698996544,nhanes_real,4,459
True,True,True,0.0021973340772092342,nhanes_real,4,462
True,True,True,0.0021425829036161304,nhanes_real,4,463
True,True,True,0.002099999925121665,nhanes_real,4,466
True,True,True,0.0020034159533679485,nhanes_real,4,468
True,True,True,0.002157166018150747,nhanes_real,4,469
True,True,True,0.002083707950077951,nhanes_real,4,472
True,True,True,0.00210883398540318,nhanes_real,4,475
True,True,True,0.0021792500047013164,nhanes_real,4,477
True,True,True,0.002083958010189235,nhanes_real,4,479
True,True,True,0.0021473329979926348,nhanes_real,4,481
True,True,True,0.0021460409043356776,nhanes_real,4,482
True,True,True,0.002231125021353364,nhanes_real,4,483
True,True,True,0.0021907499758526683,nhanes_real,4,485
True,True,True,0.0021271249279379845,nhanes_real,4,487
True,True,True,0.0021531250094994903,nhanes_real,4,489
True,True,True,0.0020590830827131867,nhanes_real,4,490
True,True,True,0.0017894580960273743,nhanes_real,4,492
True,True,True,0.0017414579633623362,nhanes_real,4,493
True,True,True,0.0018169169779866934,nhanes_real,4,498
True,True,True,0.001734208082780242,nhanes_real,4,499
True,True,True,0.0017898750957101583,nhanes_real,4,503
True,True,True,0.001765000051818788,nhanes_real,4,512
True,True,True,0.0017550409538671374,nhanes_real,4,515
True,True,True,0.0017593749798834324,nhanes_real,4,516
True,True,True,0.001755499979481101,nhanes_real,4,517
True,True,True,0.0017460000235587358,nhanes_real,4,518
True,True,True,0.001751124975271523,nhanes_real,4,520
True,True,True,0.0017185419565066695,nhanes_real,4,521
True,True,True,0.0022379999281838536,nhanes_real,4,522
True,True,True,0.0017762089846655726,nhanes_real,4,526
True,True,True,0.0018005419988185167,nhanes_real,4,527
True,True,True,0.0017209999496117234,nhanes_real,4,528
True,True,True,0.0017545419977977872,nhanes_real,4,533
True,True,True,0.0017195420805364847,nhanes_real,4,534
True,True,True,0.0017068339511752129,nhanes_real,4,535
True,True,True,0.0017089159227907658,nhanes_real,4,537
True,True,True,0.0017374580493196845,nhanes_real,4,538
True,True,True,0.001716041937470436,nhanes_real,4,540
True,True,True,0.0016845420468598604,nhanes_real,4,542
