success,budget,n_features_changed,latency_sec,effort,admissible,dataset,seed,patient_idx
False,,,0.015502791036851704,,,nhanes_real,2,659
True,2.0,2.0,0.001169457915239036,5.25,True,nhanes_real,2,661
True,2.0,2.0,0.0011399169452488422,2.625,True,nhanes_real,2,663
False,,,0.014519292046315968,,,nhanes_real,2,664
True,3.0,3.0,0.003257417003624141,7.999999523162842,True,nhanes_real,2,666
True,3.0,3.0,0.0031398750143125653,8.25,True,nhanes_real,2,669
True,1.0,1.0,0.0007854590658098459,1.125,True,nhanes_real,2,672
False,,,0.01453891594428569,,,nhanes_real,2,676
True,4.0,4.0,0.00971829192712903,12.25,True,nhanes_real,2,677
True,2.0,2.0,0.0013644580030813813,5.25,True,nhanes_real,2,680
False,,,0.01467470801435411,,,nhanes_real,2,682
False,,,0.015417000045999885,,,nhanes_real,2,687
True,2.0,2.0,0.0012602499919012189,5.25,True,nhanes_real,2,689
True,4.0,4.0,0.00883666705340147,10.0,True,nhanes_real,2,690
False,,,0.014825875055976212,,,nhanes_real,2,693
True,4.0,4.0,0.009427833021618426,10.875,True,nhanes_real,2,695
True,1.0,1.0,0.0007893330184742808,4.5,True,nhanes_real,2,696
True,1.0,1.0,0.0007725419709458947,2.25,True,nhanes_real,2,699
True,2.0,2.0,0.0011326669482514262,5.625,True,nhanes_real,2,701
False,,,0.014436000026762486,,,nhanes_real,2,702
True,1.0,1.0,0.0008623340399935842,1.125,True,nhanes_real,2,712
False,,,0.014656041981652379,,,nhanes_real,2,713
True,2.0,2.0,0.0012372499331831932,6.75,True,nhanes_real,2,714
True,5.0,5.0,0.016395875019952655,14.625,True,nhanes_real,2,716
True,1.0,1.0,0.0008263749768957496,4.5,True,nhanes_real,2,719
True,2.0,2.0,0.0012051250087097287,4.874999523162842,True,nhanes_real,2,721
True,2.0,2.0,0.0011664580088108778,3.75,True,nhanes_real,2,725
False,,,0.014542583958245814,,,nhanes_real,2,727
False,,,0.015244000009261072,,,nhanes_real,2,729
False,,,0.014938584063202143,,,nhanes_real,2,730
True,2.0,2.0,0.0012550830142572522,4.875,True,nhanes_real,2,731
True,1.0,1.0,0.0008650829549878836,1.5,True,nhanes_real,2,736
True,2.0,2.0,0.001250250032171607,6.0,True,nhanes_real,2,737
True,1.0,1.0,0.000857542036101222,0.75,True,nhanes_real,2,738
True,2.0,2.0,0.0012378329411149025,6.75,True,nhanes_real,2,739
True,1.0,1.0,0.0008464170387014747,1.5,True,nhanes_real,2,740
False,,,0.014525541919283569,,,nhanes_real,2,743
True,4.0,4.0,0.009266292094253004,10.5,True,nhanes_real,2,747
True,3.0,3.0,0.0034684169804677367,7.875,True,nhanes_real,2,750
False,,,0.015844124951399863,,,nhanes_real,2,752
True,3.0,3.0,0.003345833974890411,7.5,True,nhanes_real,2,754
True,2.0,2.0,0.0011487080482766032,5.625,True,nhanes_real,2,755
True,2.0,2.0,0.0011260838946327567,3.0,True,nhanes_real,2,759
True,2.0,2.0,0.0011316660093143582,6.75,True,nhanes_real,2,764
False,,,0.014561624964699149,,,nhanes_real,2,765
True,2.0,2.0,0.0012599159963428974,6.75,True,nhanes_real,2,766
True,2.0,2.0,0.0012372080236673355,5.25,True,nhanes_real,2,767
False,,,0.014557583956047893,,,nhanes_real,2,769
False,,,0.015652542002499104,,,nhanes_real,2,770
True,1.0,1.0,0.0008688750676810741,1.5,True,nhanes_real,2,775
True,1.0,1.0,0.00083604094106704,0.75,True,nhanes_real,2,779
False,,,0.015296416007913649,,,nhanes_real,2,780
True,1.0,1.0,0.0008951670024544001,4.5,True,nhanes_real,2,781
True,3.0,3.0,0.003253667033277452,8.0,True,nhanes_real,2,783
True,2.0,2.0,0.0011952080531045794,6.75,True,nhanes_real,2,786
True,1.0,1.0,0.0008070420008152723,4.5,True,nhanes_real,2,787
True,4.0,4.0,0.008757333038374782,9.5,True,nhanes_real,2,788
True,2.0,2.0,0.0012459170538932085,6.75,True,nhanes_real,2,795
False,,,0.014573082909919322,,,nhanes_real,2,796
True,2.0,2.0,0.0012576669687405229,5.25,True,nhanes_real,2,797
True,1.0,1.0,0.0009081249590963125,4.5,True,nhanes_real,2,804
False,,,0.01563008304219693,,,nhanes_real,2,806
True,1.0,1.0,0.0008570420322939754,3.0,True,nhanes_real,2,807
False,,,0.014902166090905666,,,nhanes_real,2,808
True,3.0,3.0,0.0031828329665586352,8.625,True,nhanes_real,2,809
True,2.0,2.0,0.001159834093414247,6.75,True,nhanes_real,2,810
False,,,0.014587750076316297,,,nhanes_real,2,811
True,1.0,1.0,0.0008485419675707817,0.75,True,nhanes_real,2,813
True,2.0,2.0,0.0012410839553922415,6.75,True,nhanes_real,2,814
True,2.0,2.0,0.001234667026437819,6.0,True,nhanes_real,2,815
False,,,0.015149791957810521,,,nhanes_real,2,818
True,1.0,1.0,0.0008683749474585056,1.5,True,nhanes_real,2,819
True,2.0,2.0,0.0012497500283643603,5.25,True,nhanes_real,2,821
True,1.0,1.0,0.0008627079660072923,1.125,True,nhanes_real,2,822
False,,,0.014559709001332521,,,nhanes_real,2,823
True,1.0,1.0,0.0007786670466884971,2.25,True,nhanes_real,2,824
True,3.0,3.0,0.0034672500332817435,9.0,True,nhanes_real,2,825
False,,,0.015383125049993396,,,nhanes_real,2,827
False,,,0.014634791994467378,,,nhanes_real,2,830
False,,,0.015425332938320935,,,nhanes_real,2,833
True,2.0,2.0,0.0012488330248743296,2.625,True,nhanes_real,2,835
False,,,0.01596354099456221,,,nhanes_real,2,838
False,,,0.015919707948341966,,,nhanes_real,2,840
True,1.0,1.0,0.0009120419854298234,1.4999998807907104,True,nhanes_real,2,841
True,1.0,1.0,0.0008307920070365071,0.7500001788139343,True,nhanes_real,2,844
True,1.0,1.0,0.0008251249091699719,1.125,True,nhanes_real,2,847
False,,,0.01575487502850592,,,nhanes_real,2,848
True,1.0,1.0,0.0009481670567765832,0.75,True,nhanes_real,2,849
True,1.0,1.0,0.0008900829125195742,4.5,True,nhanes_real,2,852
True,1.0,1.0,0.0008584579918533564,0.75,True,nhanes_real,2,855
True,1.0,1.0,0.0008442919934168458,4.5,True,nhanes_real,2,856
True,1.0,1.0,0.0008415000047534704,4.5,True,nhanes_real,2,861
False,,,0.014620749978348613,,,nhanes_real,2,862
True,1.0,1.0,0.0008521249983459711,4.5,True,nhanes_real,2,863
True,1.0,1.0,0.0008416660130023956,1.125,True,nhanes_real,2,866
True,2.0,2.0,0.0012580840848386288,4.875,True,nhanes_real,2,867
True,1.0,1.0,0.0008565000025555491,4.5,True,nhanes_real,2,868
True,2.0,2.0,0.0012398750986903906,5.625,True,nhanes_real,2,869
True,2.0,2.0,0.0012800410622730851,5.625,True,nhanes_real,2,881
True,1.0,1.0,0.000850624986924231,2.25,True,nhanes_real,2,882
False,,,0.014531083055771887,,,nhanes_real,2,885
True,1.0,1.0,0.000845166970975697,1.5,True,nhanes_real,2,886
True,2.0,2.0,0.001241458929143846,5.625,True,nhanes_real,2,887
True,1.0,1.0,0.000848833005875349,4.5,True,nhanes_real,2,890
True,1.0,1.0,0.0008921250700950623,0.75,True,nhanes_real,2,896
True,2.0,2.0,0.001238625030964613,5.625,True,nhanes_real,2,899
True,1.0,1.0,0.0008478331146761775,1.1250001192092896,True,nhanes_real,2,902
False,,,0.014699041959829628,,,nhanes_real,2,904
False,,,0.01548708404880017,,,nhanes_real,2,905
True,2.0,2.0,0.0012341670226305723,5.25,True,nhanes_real,2,906
True,2.0,2.0,0.0014733750140294433,5.999999523162842,True,nhanes_real,3,1
True,1.0,1.0,0.0008685830980539322,2.25,True,nhanes_real,3,2
True,2.0,2.0,0.001203875057399273,6.75,True,nhanes_real,3,6
False,,,0.014241041033528745,,,nhanes_real,3,7
False,,,0.014217540971003473,,,nhanes_real,3,8
True,2.0,2.0,0.0014509999891743064,6.0,True,nhanes_real,3,9
False,,,0.014651790959760547,,,nhanes_real,3,11
False,,,0.014653541962616146,,,nhanes_real,3,12
True,1.0,1.0,0.0009534580167382956,2.25,True,nhanes_real,3,14
False,,,0.01476158294826746,,,nhanes_real,3,16
True,2.0,2.0,0.0012349580647423863,6.0,True,nhanes_real,3,17
True,1.0,1.0,0.0008157079573720694,0.75,True,nhanes_real,3,18
True,1.0,1.0,0.0008055410580709577,1.5,True,nhanes_real,3,21
True,1.0,1.0,0.0007817500736564398,2.25,True,nhanes_real,3,22
True,2.0,2.0,0.0011574580566957593,5.624999523162842,True,nhanes_real,3,24
True,4.0,4.0,0.008865665993653238,13.5,True,nhanes_real,3,25
True,1.0,1.0,0.0008843329269438982,2.25,True,nhanes_real,3,29
False,,,0.014796749921515584,,,nhanes_real,3,33
True,2.0,2.0,0.0012742909602820873,6.749999523162842,True,nhanes_real,3,37
False,,,0.014575124951079488,,,nhanes_real,3,38
True,2.0,2.0,0.001160666928626597,5.624999523162842,True,nhanes_real,3,39
False,,,0.014658499974757433,,,nhanes_real,3,40
False,,,0.014797999989241362,,,nhanes_real,3,46
False,,,0.014605832984670997,,,nhanes_real,3,47
False,,,0.014957749983295798,,,nhanes_real,3,48
True,1.0,1.0,0.0009129999671131372,4.499999523162842,True,nhanes_real,3,50
False,,,0.0147602919023484,,,nhanes_real,3,51
True,2.0,2.0,0.0012172500137239695,5.249999046325684,True,nhanes_real,3,52
True,1.0,1.0,0.0007861659396439791,0.75,True,nhanes_real,3,53
False,,,0.014513208996504545,,,nhanes_real,3,55
True,1.0,1.0,0.0008763750083744526,4.499999523162842,True,nhanes_real,3,57
False,,,0.014839792042039335,,,nhanes_real,3,58
True,2.0,2.0,0.0011685839854180813,6.0,True,nhanes_real,3,59
True,2.0,2.0,0.0011521249543875456,6.749999523162842,True,nhanes_real,3,61
False,,,0.01453429099638015,,,nhanes_real,3,62
False,,,0.01459204195998609,,,nhanes_real,3,63
True,2.0,2.0,0.0012677919585257769,6.749999523162842,True,nhanes_real,3,65
True,1.0,1.0,0.0008895419305190444,2.250000238418579,True,nhanes_real,3,66
False,,,0.014738125028088689,,,nhanes_real,3,69
False,,,0.014743792009539902,,,nhanes_real,3,70
True,1.0,1.0,0.0008864580886438489,2.25,True,nhanes_real,3,72
True,2.0,2.0,0.001264750026166439,4.75,True,nhanes_real,3,74
False,,,0.014739457983523607,,,nhanes_real,3,76
True,3.0,3.0,0.00317937508225441,8.25,True,nhanes_real,3,80
True,2.0,2.0,0.0012475830735638738,4.75,True,nhanes_real,3,84
True,1.0,1.0,0.0008595420513302088,1.125,True,nhanes_real,3,86
False,,,0.01464324991684407,,,nhanes_real,3,87
True,2.0,2.0,0.0012280000373721123,5.999999523162842,True,nhanes_real,3,91
False,,,0.01457970798946917,,,nhanes_real,3,92
False,,,0.014675666112452745,,,nhanes_real,3,93
True,2.0,2.0,0.0012382089626044035,6.749999523162842,True,nhanes_real,3,96
False,,,0.014552957960404456,,,nhanes_real,3,97
False,,,0.014662209083326161,,,nhanes_real,3,98
True,1.0,1.0,0.0008667500223964453,1.5,True,nhanes_real,3,99
True,1.0,1.0,0.0008574998937547207,1.5,True,nhanes_real,3,102
False,,,0.014610499958507717,,,nhanes_real,3,103
True,1.0,1.0,0.0009443330345675349,2.25,True,nhanes_real,3,104
True,1.0,1.0,0.0008686250075697899,0.375,True,nhanes_real,3,105
False,,,0.014545083045959473,,,nhanes_real,3,109
True,2.0,2.0,0.001169124967418611,3.0,True,nhanes_real,3,110
True,1.0,1.0,0.0007937500486150384,1.5,True,nhanes_real,3,112
True,2.0,2.0,0.0011317089665681124,6.0,True,nhanes_real,3,113
True,1.0,1.0,0.0007727500051259995,4.499999523162842,True,nhanes_real,3,120
False,,,0.01446983392816037,,,nhanes_real,3,121
False,,,0.014576208894141018,,,nhanes_real,3,123
False,,,0.01463395799510181,,,nhanes_real,3,124
False,,,0.01453074999153614,,,nhanes_real,3,130
True,1.0,1.0,0.0007968330755829811,2.25,True,nhanes_real,3,131
False,,,0.014505041064694524,,,nhanes_real,3,132
False,,,0.01451258291490376,,,nhanes_real,3,133
True,2.0,2.0,0.0012543749762699008,5.999999523162842,True,nhanes_real,3,138
False,,,0.014569667051546276,,,nhanes_real,3,140
False,,,0.014686874928884208,,,nhanes_real,3,147
True,2.0,2.0,0.0011476250365376472,3.75,True,nhanes_real,3,148
True,2.0,2.0,0.0011370000429451466,6.749999523162842,True,nhanes_real,3,149
True,2.0,2.0,0.001127874944359064,6.749999523162842,True,nhanes_real,3,151
False,,,0.014575791894458234,,,nhanes_real,3,153
False,,,0.014553040964528918,,,nhanes_real,3,155
False,,,0.014639833010733128,,,nhanes_real,3,156
False,,,0.01456849998794496,,,nhanes_real,3,158
True,1.0,1.0,0.0008940000552684069,2.25,True,nhanes_real,3,159
True,2.0,2.0,0.0012486249906942248,5.999999523162842,True,nhanes_real,3,161
False,,,0.014646290917880833,,,nhanes_real,3,163
True,1.0,1.0,0.0008634169353172183,2.25,True,nhanes_real,3,164
True,3.0,3.0,0.003339208895340562,8.75,True,nhanes_real,3,165
True,1.0,1.0,0.0008752919966354966,0.75,True,nhanes_real,3,169
False,,,0.014593124971725047,,,nhanes_real,3,171
False,,,0.014604083029553294,,,nhanes_real,3,172
False,,,0.014852208085358143,,,nhanes_real,3,174
False,,,0.014530541026033461,,,nhanes_real,3,176
True,1.0,1.0,0.0009013329399749637,2.25,True,nhanes_real,3,177
True,1.0,1.0,0.0008657079888507724,1.5,True,nhanes_real,3,178
True,2.0,2.0,0.0012532499385997653,6.749999523162842,True,nhanes_real,3,180
True,1.0,1.0,0.0008513340726494789,4.499999523162842,True,nhanes_real,3,183
True,2.0,2.0,0.0012282499810680747,4.75,True,nhanes_real,3,184
True,1.0,1.0,0.0008437919896095991,0.75,True,nhanes_real,3,185
True,1.0,1.0,0.0008492919150739908,4.499999523162842,True,nhanes_real,3,189
False,,,0.014749917085282505,,,nhanes_real,3,190
False,,,0.014609541976824403,,,nhanes_real,3,191
True,2.0,2.0,0.001232458045706153,6.749999523162842,True,nhanes_real,3,193
True,3.0,3.0,0.0032073750626295805,8.25,True,nhanes_real,3,194
True,1.0,1.0,0.0007915419992059469,2.25,True,nhanes_real,3,195
True,2.0,2.0,0.0011459171073511243,6.749999046325684,True,nhanes_real,3,196
False,,,0.014545125071890652,,,nhanes_real,3,199
False,,,0.014681125059723854,,,nhanes_real,3,202
True,1.0,1.0,0.0007944169919937849,2.25,True,nhanes_real,3,207
True,1.0,1.0,0.0007699580164626241,1.5,True,nhanes_real,3,210
True,3.0,3.0,0.0032727919751778245,10.5,True,nhanes_real,3,212
True,2.0,2.0,0.0012520839227363467,6.749999523162842,True,nhanes_real,3,216
True,4.0,4.0,0.008736749994568527,11.0,True,nhanes_real,3,221
True,1.0,1.0,0.0008582500740885735,2.25,True,nhanes_real,3,226
False,,,0.014706584042869508,,,nhanes_real,3,227
False,,,0.014651415986008942,,,nhanes_real,3,228
False,,,0.014529541949741542,,,nhanes_real,3,238
False,,,0.01467862504068762,,,nhanes_real,3,239
True,2.0,2.0,0.0011637500720098615,5.999999523162842,True,nhanes_real,3,240
False,,,0.014570124913007021,,,nhanes_real,3,242
True,1.0,1.0,0.0009045419283211231,1.5,True,nhanes_real,3,244
True,3.0,3.0,0.003309790976345539,10.5,True,nhanes_real,3,250
False,,,0.014625165960751474,,,nhanes_real,3,251
False,,,0.01464012498036027,,,nhanes_real,3,252
True,2.0,2.0,0.0012617079773917794,5.624999523162842,True,nhanes_real,3,254
False,,,0.014655041974037886,,,nhanes_real,3,259
False,,,0.014592082938179374,,,nhanes_real,3,261
True,2.0,2.0,0.001281999982893467,5.249999046325684,True,nhanes_real,3,262
False,,,0.014619999914430082,,,nhanes_real,3,265
True,2.0,2.0,0.001255249953828752,6.749999523162842,True,nhanes_real,3,271
False,,,0.01457079197280109,,,nhanes_real,3,272
True,2.0,2.0,0.0012557499576359987,6.749999523162842,True,nhanes_real,3,275
True,1.0,1.0,0.0008584159659221768,4.499999523162842,True,nhanes_real,3,276
True,2.0,2.0,0.0012325409334152937,5.249999523162842,True,nhanes_real,3,277
True,1.0,1.0,0.0008461250690743327,2.999999523162842,True,nhanes_real,3,279
True,2.0,2.0,0.0012267079437151551,3.5,True,nhanes_real,3,280
False,,,0.01464758301153779,,,nhanes_real,3,283
True,2.0,2.0,0.0012823750730603933,6.749999046325684,True,nhanes_real,3,284
False,,,0.014486000058241189,,,nhanes_real,3,285
True,1.0,1.0,0.0008727499516680837,1.5,True,nhanes_real,3,288
True,1.0,1.0,0.0008527500322088599,2.25,True,nhanes_real,3,290
True,2.0,2.0,0.001232040929608047,4.5,True,nhanes_real,3,291
False,,,0.014509000000543892,,,nhanes_real,3,292
False,,,0.014572084066458046,,,nhanes_real,3,296
False,,,0.014603000017814338,,,nhanes_real,3,302
False,,,0.014454749994911253,,,nhanes_real,3,304
False,,,0.014524542028084397,,,nhanes_real,3,308
True,2.0,2.0,0.0013082079822197556,5.249999523162842,True,nhanes_real,3,309
True,1.0,1.0,0.0008502500131726265,2.25,True,nhanes_real,3,310
False,,,0.014548917068168521,,,nhanes_real,3,311
True,1.0,1.0,0.0008882080437615514,0.75,True,nhanes_real,3,312
False,,,0.014538667048327625,,,nhanes_real,3,314
True,2.0,2.0,0.0012977079022675753,5.999999046325684,True,nhanes_real,3,318
False,,,0.01446516695432365,,,nhanes_real,3,319
False,,,0.014490750036202371,,,nhanes_real,3,320
True,2.0,2.0,0.0012410000199452043,6.749999523162842,True,nhanes_real,3,321
True,2.0,2.0,0.001225957996211946,4.499999523162842,True,nhanes_real,3,322
True,4.0,4.0,0.008868542034178972,12.5,True,nhanes_real,3,324
True,4.0,4.0,0.00884791708085686,12.5,True,nhanes_real,3,326
True,2.0,2.0,0.0011609159409999847,5.999999523162842,True,nhanes_real,3,327
False,,,0.014693791046738625,,,nhanes_real,3,328
True,2.0,2.0,0.0012534999987110496,6.749999523162842,True,nhanes_real,3,329
False,,,0.01464979094453156,,,nhanes_real,3,332
False,,,0.01464470790233463,,,nhanes_real,3,339
True,2.0,2.0,0.0012395000085234642,4.125,True,nhanes_real,3,340
False,,,0.01452987501397729,,,nhanes_real,3,341
False,,,0.014507499989122152,,,nhanes_real,3,342
False,,,0.01456891605630517,,,nhanes_real,3,344
False,,,0.014471957925707102,,,nhanes_real,3,346
True,2.0,2.0,0.0012820000993087888,5.624999523162842,True,nhanes_real,3,347
False,,,0.014513332978822291,,,nhanes_real,3,348
True,1.0,1.0,0.0008707089582458138,4.499999523162842,True,nhanes_real,3,349
False,,,0.014654999948106706,,,nhanes_real,3,351
False,,,0.014512957888655365,,,nhanes_real,3,357
True,1.0,1.0,0.0008624999318271875,0.75,True,nhanes_real,3,360
False,,,0.014524333062581718,,,nhanes_real,3,365
False,,,0.01461079204455018,,,nhanes_real,3,367
True,2.0,2.0,0.0012518749572336674,6.749999523162842,True,nhanes_real,3,368
True,3.0,3.0,0.003256915952078998,8.25,True,nhanes_real,3,369
True,4.0,4.0,0.008753707981668413,12.5,True,nhanes_real,3,370
True,2.0,2.0,0.0012072919635102153,5.624999523162842,True,nhanes_real,3,371
True,1.0,1.0,0.0007710839854553342,0.75,True,nhanes_real,3,372
True,1.0,1.0,0.0007587500149384141,1.125,True,nhanes_real,3,374
False,,,0.014440375030972064,,,nhanes_real,3,376
True,1.0,1.0,0.0008683339692652225,2.25,True,nhanes_real,3,379
False,,,0.014543875004164875,,,nhanes_real,3,380
True,2.0,2.0,0.0012385420268401504,5.25,True,nhanes_real,3,381
True,1.0,1.0,0.0008476249640807509,2.25,True,nhanes_real,3,387
False,,,0.014488250017166138,,,nhanes_real,3,388
True,1.0,1.0,0.0008640839951112866,2.25,True,nhanes_real,3,389
True,1.0,1.0,0.000828542048111558,0.75,True,nhanes_real,3,393
False,,,0.01455733401235193,,,nhanes_real,3,397
False,,,0.014453834039159119,,,nhanes_real,3,400
False,,,0.0145955829648301,,,nhanes_real,3,402
False,,,0.01456537505146116,,,nhanes_real,3,403
True,4.0,4.0,0.008793583954684436,11.249999046325684,True,nhanes_real,3,404
True,2.0,2.0,0.001277125091291964,6.749999523162842,True,nhanes_real,3,407
True,2.0,2.0,0.0012509999796748161,3.75,True,nhanes_real,3,409
True,1.0,1.0,0.0008556250249966979,2.25,True,nhanes_real,3,411
True,2.0,2.0,0.001225166954100132,5.249999523162842,True,nhanes_real,3,412
False,,,0.014618582907132804,,,nhanes_real,3,413
True,2.0,2.0,0.0012616660678759217,5.624999523162842,True,nhanes_real,3,417
True,2.0,2.0,0.0012281660456210375,4.125,True,nhanes_real,3,418
False,,,0.014648917014710605,,,nhanes_real,3,420
True,2.0,2.0,0.0012322079855948687,5.249999523162842,True,nhanes_real,3,422
False,,,0.014450208051130176,,,nhanes_real,3,424
True,1.0,1.0,0.0008553749648854136,1.125,True,nhanes_real,3,430
False,,,0.014518124982714653,,,nhanes_real,3,432
False,,,0.014616040978580713,,,nhanes_real,3,436
True,2.0,2.0,0.001184666994959116,5.624999523162842,True,nhanes_real,3,437
True,2.0,2.0,0.0011471250327304006,4.125,True,nhanes_real,3,438
False,,,0.014491708017885685,,,nhanes_real,3,440
False,,,0.014502083999104798,,,nhanes_real,3,443
False,,,0.014577707974240184,,,nhanes_real,3,444
True,1.0,1.0,0.0008668330265209079,1.5,True,nhanes_real,3,446
True,2.0,2.0,0.0012287079589441419,4.874999046325684,True,nhanes_real,3,447
False,,,0.014468541950918734,,,nhanes_real,3,451
True,1.0,1.0,0.0007942500524222851,2.25,True,nhanes_real,3,452
False,,,0.014569749939255416,,,nhanes_real,3,453
True,1.0,1.0,0.0008526250021532178,4.499999523162842,True,nhanes_real,3,456
True,1.0,1.0,0.0008467918960377574,2.25,True,nhanes_real,3,457
False,,,0.01445008406881243,,,nhanes_real,3,458
False,,,0.01462500006891787,,,nhanes_real,3,459
False,,,0.014767499989829957,,,nhanes_real,3,461
True,2.0,2.0,0.0011772499419748783,6.749999523162842,True,nhanes_real,3,462
True,2.0,2.0,0.0011317920871078968,4.5,True,nhanes_real,3,463
False,,,0.014446540968492627,,,nhanes_real,3,465
False,,,0.014505207887850702,,,nhanes_real,3,468
True,1.0,1.0,0.0008975840173661709,1.5,True,nhanes_real,3,469
True,2.0,2.0,0.0012472920352593064,6.0,True,nhanes_real,3,472
True,2.0,2.0,0.0012216250179335475,5.999999523162842,True,nhanes_real,3,475
False,,,0.014489000081084669,,,nhanes_real,3,477
True,2.0,2.0,0.0012744999257847667,5.999999523162842,True,nhanes_real,3,481
True,1.0,1.0,0.0008560001151636243,0.75,True,nhanes_real,3,483
False,,,0.014498749980702996,,,nhanes_real,3,484
False,,,0.014539499999955297,,,nhanes_real,3,485
True,2.0,2.0,0.0013025830266997218,6.749999523162842,True,nhanes_real,3,486
True,2.0,2.0,0.00122170802205801,5.624999046325684,True,nhanes_real,3,487
False,,,0.014468375011347234,,,nhanes_real,3,489
True,2.0,2.0,0.001250833971425891,6.0,True,nhanes_real,3,493
True,2.0,2.0,0.0012290420709177852,5.999999523162842,True,nhanes_real,3,495
True,1.0,1.0,0.0008471659384667873,0.7499999403953552,True,nhanes_real,3,500
True,2.0,2.0,0.001224542036652565,5.999999523162842,True,nhanes_real,3,501
True,2.0,2.0,0.0012145000509917736,6.749999046325684,True,nhanes_real,3,502
True,1.0,1.0,0.0008419998921453953,4.499999523162842,True,nhanes_real,3,503
False,,,0.014471207978203893,,,nhanes_real,3,506
True,1.0,1.0,0.0008005410199984908,2.25,True,nhanes_real,3,507
False,,,0.014568458078429103,,,nhanes_real,3,508
False,,,0.01468404196202755,,,nhanes_real,3,509
True,2.0,2.0,0.0012576249428093433,4.75,True,nhanes_real,3,511
True,2.0,2.0,0.0012174169532954693,5.249999523162842,True,nhanes_real,3,514
True,1.0,1.0,0.0008189169457182288,2.25,True,nhanes_real,3,515
False,,,0.014529958018101752,,,nhanes_real,3,517
True,2.0,2.0,0.001262499950826168,6.749999523162842,True,nhanes_real,3,518
True,2.0,2.0,0.0012282499810680747,5.249999523162842,True,nhanes_real,3,519
False,,,0.014484832994639874,,,nhanes_real,3,520
True,2.0,2.0,0.0012353340862318873,6.0,True,nhanes_real,3,522
True,1.0,1.0,0.0008231669198721647,1.5,True,nhanes_real,3,524
True,1.0,1.0,0.0008005829295143485,1.125,True,nhanes_real,3,525
True,2.0,2.0,0.001183000043965876,4.25,True,nhanes_real,3,527
True,1.0,1.0,0.0007953749736770988,0.375,True,nhanes_real,3,531
True,2.0,2.0,0.0011796669568866491,6.749999523162842,True,nhanes_real,3,533
False,,,0.014532290981151164,,,nhanes_real,3,534
True,1.0,1.0,0.0008090420160442591,0.75,True,nhanes_real,3,536
False,,,0.01443949993699789,,,nhanes_real,3,537
False,,,0.014623458962887526,,,nhanes_real,3,540
True,2.0,2.0,0.001255915965884924,4.75,True,nhanes_real,3,541
False,,,0.014628415927290916,,,nhanes_real,3,542
True,2.0,2.0,0.0012050829827785492,4.874999046325684,True,nhanes_real,3,544
True,1.0,1.0,0.0008067080052569509,1.125,True,nhanes_real,3,548
False,,,0.014512833091430366,,,nhanes_real,3,549
False,,,0.014431999996304512,,,nhanes_real,3,551
False,,,0.014681583037599921,,,nhanes_real,3,552
True,1.0,1.0,0.0008694580756127834,2.25,True,nhanes_real,3,554
True,2.0,2.0,0.0012618328910320997,3.75,True,nhanes_real,3,556
False,,,0.014440834056586027,,,nhanes_real,3,562
True,1.0,1.0,0.0008059159154072404,2.25,True,nhanes_real,3,564
True,1.0,1.0,0.0007825000211596489,2.25,True,nhanes_real,3,566
True,1.0,1.0,0.0007729999488219619,4.499999523162842,True,nhanes_real,3,568
False,,,0.014434542041271925,,,nhanes_real,3,569
True,2.0,2.0,0.0012521250173449516,6.749999523162842,True,nhanes_real,3,570
False,,,0.014718499965965748,,,nhanes_real,3,572
True,2.0,2.0,0.0012990839313715696,6.749999523162842,True,nhanes_real,3,576
True,1.0,1.0,0.0008537920657545328,1.125,True,nhanes_real,3,578
True,1.0,1.0,0.0008180000586435199,0.7499998807907104,True,nhanes_real,3,581
True,1.0,1.0,0.000810708967037499,1.125,True,nhanes_real,3,582
False,,,0.01449395902454853,,,nhanes_real,3,584
True,1.0,1.0,0.0008682080078870058,4.499999523162842,True,nhanes_real,3,586
True,1.0,1.0,0.0008511249907314777,0.75,True,nhanes_real,3,588
False,,,0.014526791987009346,,,nhanes_real,3,590
False,,,0.014451707946136594,,,nhanes_real,3,592
True,2.0,2.0,0.001227041007950902,6.0,True,nhanes_real,3,593
True,2.0,2.0,0.0012207080144435167,5.25,True,nhanes_real,3,598
True,2.0,2.0,0.0012289580190554261,5.999999523162842,True,nhanes_real,3,599
False,,,0.014491125009953976,,,nhanes_real,3,601
True,1.0,1.0,0.0008347079856321216,2.25,True,nhanes_real,3,602
True,1.0,1.0,0.0008220840245485306,2.25,True,nhanes_real,3,603
False,,,0.014468333101831377,,,nhanes_real,3,605
False,,,0.014485500054433942,,,nhanes_real,3,610
True,2.0,2.0,0.0011814580066129565,6.749999523162842,True,nhanes_real,3,612
True,1.0,1.0,0.00079774996265769,2.25,True,nhanes_real,3,615
False,,,0.014441875042393804,,,nhanes_real,3,617
False,,,0.014534667017869651,,,nhanes_real,3,618
True,2.0,2.0,0.001249082968570292,5.249999523162842,True,nhanes_real,3,624
False,,,0.014938874985091388,,,nhanes_real,3,626
False,,,0.014521916978992522,,,nhanes_real,3,629
False,,,0.014484541025012732,,,nhanes_real,3,630
True,1.0,1.0,0.0008708749664947391,2.999999761581421,True,nhanes_real,3,631
False,,,0.014488249900750816,,,nhanes_real,3,633
False,,,0.014408083981834352,,,nhanes_real,3,634
False,,,0.014533499954268336,,,nhanes_real,3,638
False,,,0.014546041958965361,,,nhanes_real,3,640
False,,,0.01452012499794364,,,nhanes_real,3,641
