dataset,seed,patient_idx,method,success,latency_sec,cvr_hard,cvr_full,effort,kde
uci,3,30,GrowingSpheres,True,0.0012131669791415334,1.0,1.0,11.287549062059565,-9.588765349906968
uci,3,33,DiCE,False,0.014305166027043015,,,,
uci,3,33,FACE,True,0.00323841703357175,1.0,1.0,9.258846282958984,-7.461560655561105
uci,3,33,GrowingSpheres,True,0.0012491250527091324,1.0,1.0,11.98927557761031,-16.99799306953515
uci,3,35,DiCE,True,0.0027958749560639262,1.0,1.0,6.234308242797852,-15.05391517061384
uci,3,35,FACE,True,0.003230083966627717,1.0,1.0,10.920575141906738,-7.252145721327944
uci,3,35,GrowingSpheres,True,0.0009383749566040933,1.0,1.0,9.69601502002716,-15.19078184717833
uci,3,39,DiCE,True,0.0035411249846220016,1.0,1.0,8.248940467834473,-14.360392430126586
uci,3,39,FACE,True,0.00328512501437217,1.0,1.0,6.96793270111084,-7.118583198034152
uci,3,39,GrowingSpheres,False,0.001267499988898635,,,,
uci,3,40,DiCE,True,0.0025376660050824285,1.0,1.0,6.678973197937012,-13.16213891169133
uci,3,40,FACE,True,0.0032649170025251806,0.0,1.0,7.629281044006348,-6.632370750226745
uci,3,40,GrowingSpheres,True,0.0009517499711364508,1.0,1.0,9.56693377608441,-18.826307044773415
uci,3,41,DiCE,True,0.003576124960090965,1.0,1.0,8.379714965820312,-12.624006161518054
uci,3,41,FACE,True,0.0032464590040035546,1.0,1.0,7.881752967834473,-6.979427562112402
uci,3,41,GrowingSpheres,True,0.0011812500306405127,1.0,1.0,13.602154112566494,-16.894327413850476
uci,3,45,DiCE,True,0.002833791950251907,1.0,1.0,6.981827259063721,-14.05036760048432
uci,3,45,FACE,True,0.0032064999686554074,1.0,1.0,10.323905944824219,-6.979427562112402
uci,3,45,GrowingSpheres,True,0.0011764169903472066,1.0,1.0,8.616097362683874,-21.97275861845172
uci,3,47,DiCE,True,0.00451841700123623,1.0,1.0,9.514233589172363,-11.522109248231024
uci,3,47,FACE,True,0.003200459002982825,1.0,1.0,7.554447174072266,-6.7232965741685256
uci,3,47,GrowingSpheres,False,0.0012597919558174908,,,,
uci,3,48,DiCE,False,0.01410904194926843,,,,
uci,3,48,FACE,True,0.0032212919904850423,1.0,1.0,12.758407592773438,-7.461560655561105
uci,3,48,GrowingSpheres,False,0.001229582994710654,,,,
uci,3,52,DiCE,True,0.00267166702542454,1.0,1.0,6.014214038848877,-16.226303664660357
uci,3,52,FACE,True,0.0032825410016812384,1.0,1.0,7.7935075759887695,-7.400796878996581
uci,3,52,GrowingSpheres,True,0.0010636250372044742,1.0,1.0,8.708620736370865,-24.56793383125043
uci,3,56,DiCE,False,0.014242041972465813,,,,
uci,3,56,FACE,True,0.0032811659621074796,1.0,1.0,16.92262077331543,-7.471002025955626
uci,3,56,GrowingSpheres,False,0.0012240409851074219,,,,
uci,4,3,DiCE,True,0.0027134999982081354,1.0,1.0,7.125885963439941,-11.3023204492225
uci,4,3,FACE,True,0.0036698750336654484,0.0,1.0,7.95920467376709,-7.354687428504388
uci,4,3,GrowingSpheres,True,0.0011288329842500389,1.0,1.0,6.610080680267187,-16.500934473012116
uci,4,4,DiCE,True,0.002590249991044402,1.0,1.0,6.6439361572265625,-17.646824228197367
uci,4,4,FACE,True,0.003253875009249896,1.0,1.0,8.800822257995605,-7.483041966711122
uci,4,4,GrowingSpheres,True,0.0008513749926351011,1.0,1.0,8.236137801306874,-14.665748246330407
uci,4,5,DiCE,True,0.0025297499960288405,1.0,1.0,6.303456783294678,-12.070632192014433
uci,4,5,FACE,True,0.003279541968367994,0.0,1.0,5.561559200286865,-7.483041966711122
uci,4,5,GrowingSpheres,True,0.0011045000283047557,1.0,1.0,7.592598362456462,-17.007677129188338
uci,4,11,DiCE,True,0.004063875006977469,1.0,1.0,11.69549560546875,-14.14584515557289
uci,4,11,FACE,True,0.0033342919778078794,1.0,1.0,11.226099967956543,-7.492377473386585
uci,4,11,GrowingSpheres,False,0.0012801249977201223,,,,
uci,4,14,DiCE,True,0.0018168750102631748,1.0,1.0,4.632725715637207,-9.92365427424923
uci,4,14,FACE,True,0.0032910829759202898,1.0,1.0,5.6583356857299805,-7.407925840818133
uci,4,14,GrowingSpheres,True,0.0008826669654808939,1.0,1.0,5.926808752237309,-9.627105702256305
uci,4,17,DiCE,True,0.0018197500030510128,1.0,1.0,5.2554779052734375,-8.486562094972975
uci,4,17,FACE,True,0.0036303329980000854,1.0,1.0,3.3496603965759277,-6.693919885459378
uci,4,17,GrowingSpheres,True,0.0006399999838322401,1.0,1.0,5.89800837043547,-8.356423843705675
uci,4,19,DiCE,True,0.003532875038217753,1.0,1.0,8.742362976074219,-10.485482642104667
uci,4,19,FACE,True,0.0033552080276422203,1.0,1.0,5.031999111175537,-7.097371031971046
uci,4,19,GrowingSpheres,True,0.0011758329928852618,1.0,1.0,5.286128307223848,-9.718117253411565
uci,4,20,DiCE,True,0.0028110420098528266,1.0,1.0,8.209434509277344,-12.626037486203394
uci,4,20,FACE,True,0.0032448750571347773,1.0,1.0,11.500468254089355,-7.21246474654399
